TokenID,ASTrns,ASUncc,ASUnrg,AktAcc,AktAch,AktAct,AktSemel,AktState,ClCntfcl,ClNegPol,DtDTAM,DtExp,DtRes,DtUniv,TLAspPfv,TLMdIrr,TLTS,VcPass
42023008,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y
42023014,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y
42023015,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y
42023022a,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y
42023022b,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y
42023041,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
42024001,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y
42024004,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y
42024006,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y
42024018,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,Y,Y,Y,Y
42024023,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y
42024025,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,Y
42024030,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
42024034,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
43001018,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y
43001034a,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y
43001034b,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y
43001041,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y
43001045,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,Y,Y
43002004,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y
43002010a,N,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y
43002010b,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,N,Y,Y
43003011,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,N,Y,N,Y,Y
43003013,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y
43003018a,N,N,Y,N,Y,Y,N,N,Y,Y,N,N,Y,N,Y,Y,N,Y
43003018b,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,Y
43003019,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y
43003024,N,N,Y,N,Y,Y,N,N,Y,Y,Y,N,N,Y,N,Y,Y,Y
43003028,Y,N,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,Y,N,Y,Y
43003032a,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y
43003032b,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y
43003034,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,Y
43003035,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y
43004001,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y
43004010,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y
43004018,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,N,Y
43004029,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y
43004039,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y
43005006,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y
43005022,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y
43005024,Y,Y,N,N,N,Y,N,N,Y,Y,Y,N,Y,N,Y,N,Y,Y
43005033,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y
43005036,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
43005037a,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y
43005037b,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y
43005038,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,Y,Y
43005045,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y
43006013,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y
43006017,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y
43006027,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
43006029,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y
43006036,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y
43006039,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
43006045,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y
43006046a,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y
43006046b,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y
43007008,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,N,Y,Y
43007015,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y
43007030,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,N,Y
43007031,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y
43007046,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y
43007051,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y
43008020,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y
43008025,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y
43008028,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y
43008029,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,Y
43008033,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N
43008038a,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y
43008038b,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y
43008042,Y,N,N,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y
43008057,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
43009018a,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y
43009018b,N,N,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y
43009022,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y
43010018,Y,N,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,Y,N,Y
43010029,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y
43010032,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y
43011011,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
43011012,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y
43011017,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y
43011021a,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y
43011021b,Y,Y,N,N,Y,Y,N,Y,Y,N,Y,N,N,Y,Y,Y,N,Y
43011032a,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y
43011032b,Y,Y,N,N,Y,Y,N,Y,Y,N,Y,N,N,Y,Y,Y,N,Y
43011034,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y
43011037,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y
43011039a,Y,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,N,Y,N,Y,Y
43011039b,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,Y
43011046,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y
