TokenID,ASTrns,ASUncc,ASUnrg,AktAcc,AktAch,AktAct,AktSemel,AktState,ClCntfcl,ClNegPol,DtDTAM,DtExp,DtRes,DtUniv,TLAspPfv,TLMdIrr,TLTS,VcPass
43001018,Y,Y,N,N,N,N,N,Y,N,N,N,N,Y,Y,Y,Y,Y,N
43001034a,Y,Y,Y,N,Y,N,N,N,N,Y,N,Y,N,Y,Y,Y,Y,N
43001034b,Y,N,Y,N,Y,N,N,Y,N,Y,Y,Y,N,N,Y,N,N,N
43001041,Y,N,N,N,Y,N,N,Y,N,Y,N,N,Y,Y,Y,Y,N,N
43001045,Y,N,Y,N,Y,N,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y
43002004,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,N,Y,N,Y,Y
43002010a,Y,Y,N,Y,N,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,N,Y
43002010b,Y,N,Y,N,N,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N
43003011,Y,Y,Y,N,N,N,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y
43003013,N,Y,N,Y,N,N,N,Y,N,N,Y,N,Y,Y,Y,Y,N,Y
43003018a,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,N,Y,N,Y
43003018b,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,N,Y,N,Y,Y
43003019,Y,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y
43003024,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,Y,N,Y
43003028,Y,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,Y,N,N,Y
43003032a,Y,Y,Y,N,N,Y,N,N,N,Y,N,N,Y,Y,Y,Y,N,N
43003032b,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N
43003034,Y,N,Y,N,Y,N,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,N
43003035,Y,N,N,N,Y,N,N,Y,N,Y,Y,N,Y,N,Y,Y,Y,N
43004001,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N
43004010,Y,Y,Y,N,N,N,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y
43004018,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,Y,Y,Y,Y,Y
43004029,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y
43004039,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,Y,N,Y
43005006,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,Y,Y
43005022,Y,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,Y,Y,N,N
43005024,N,Y,N,N,Y,Y,N,N,N,Y,N,N,Y,N,Y,N,N,N
43005033,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y
43005036,Y,N,N,N,Y,N,N,N,N,Y,Y,N,Y,N,Y,Y,N,N
43005037a,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,N,N,Y,Y
43005037b,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,Y,N,Y,Y,N
43005038,Y,N,N,N,Y,N,N,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N
43005045,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N
43006013,Y,N,N,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,N,Y
43006017,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,N,Y,N,Y,Y
43006027,Y,N,N,N,Y,N,N,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y
43006029,Y,N,N,N,Y,N,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,N
43006036,Y,N,Y,N,N,N,N,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N
43006039,Y,N,N,N,Y,N,N,Y,N,Y,Y,N,Y,N,Y,Y,Y,Y
43006045,Y,Y,Y,N,N,N,N,N,N,Y,N,N,Y,N,Y,Y,N,Y
43006046a,Y,Y,N,N,N,N,N,Y,N,Y,Y,N,Y,N,Y,Y,N,Y
43006046b,Y,Y,N,N,Y,N,N,Y,N,Y,Y,N,Y,N,Y,Y,Y,N
43007008,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,N,N,Y,N,N,Y
43007015,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y,Y,N
43007030,Y,N,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,Y
43007031,Y,N,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N
43007046,N,Y,N,Y,N,N,N,Y,N,N,Y,Y,Y,N,Y,Y,Y,N
43007051,Y,N,N,Y,N,N,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,N
43008020,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,N,Y,N,Y,Y
43008025,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,N,Y
43008028,Y,Y,N,Y,N,N,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,Y
43008029,Y,Y,N,Y,N,N,Y,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y
43008033,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,Y,N,Y
43008038a,Y,N,N,N,N,Y,N,N,N,Y,N,Y,N,Y,Y,Y,N,Y
43008038b,Y,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,Y,Y,Y,N,N
43008042,Y,N,N,N,N,N,N,N,Y,Y,N,Y,Y,N,N,N,N,N
43008057,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
43009018a,Y,N,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y
43009018b,Y,N,N,N,Y,N,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N
43009022,N,Y,N,N,Y,N,N,Y,N,Y,N,N,Y,N,Y,Y,Y,Y
43010018,Y,N,N,N,Y,Y,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N
43010029,Y,N,Y,N,Y,N,N,Y,N,Y,N,N,N,Y,Y,Y,N,Y
43010032,Y,N,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,Y,Y,N,Y
43011011,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,Y,Y,N,Y
43011012,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,N,Y,N
43011017,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,N,N,N,Y,Y,N,Y
43011021a,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,N,Y
43011021b,Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,Y,Y,Y,Y,N,N
43011032a,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,N,Y
43011032b,Y,N,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,N,N
43011034,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y
43011037,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y
43011039a,Y,Y,N,N,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,N,N
43011039b,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,Y
43011046,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y
