TokenID,ASTrns,ASUncc,ASUnrg,AktAcc,AktAch,AktAct,AktSemel,AktState,ClCntfcl,ClNegPol,DtDTAM,DtExp,DtRes,DtUniv,TLAspPfv,TLMdIrr,TLTS,VcPass
42024018,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,Y
42024023,Y,N,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
42024025,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y
42024030,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,N,N,Y,Y,Y,Y,Y
42024034,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,N,Y,Y,Y,N,Y
43001018,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y
43001034a,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y
43001034b,Y,N,N,Y,Y,Y,N,N,N,Y,N,Y,N,Y,Y,Y,N,Y
43001041,Y,N,N,Y,Y,Y,N,N,N,Y,Y,N,N,Y,Y,Y,N,Y
43001045,Y,N,N,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,Y,N,Y
43002004,Y,Y,N,Y,N,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,Y
43002010a,Y,N,N,Y,N,N,Y,N,N,Y,N,N,Y,Y,Y,Y,N,Y
43002010b,Y,N,N,N,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y
43003011,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y
43003013,N,Y,N,N,N,Y,N,N,Y,N,Y,N,Y,Y,Y,Y,N,Y
43003018a,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,N,N,Y,Y,N,Y
43003018b,Y,N,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y
43003019,Y,Y,N,Y,Y,Y,N,N,N,Y,Y,N,Y,N,Y,Y,N,Y
43003024,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,N,Y,Y,Y
43003028,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,N,Y,Y,Y,N,Y
43003032a,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y
43003032b,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N
43003034,Y,N,N,N,Y,Y,N,N,N,Y,Y,N,N,N,Y,Y,N,Y
43003035,Y,N,N,N,Y,Y,N,N,N,Y,Y,N,Y,N,Y,Y,N,Y
43004001,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y
43004010,Y,N,N,N,N,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,N,Y
43004018,Y,N,N,N,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y
43004029,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y
43004039,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y
43005006,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N,Y,Y,N,Y,Y,N
43005022,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y
43005024,N,Y,N,N,Y,Y,N,N,N,Y,Y,N,Y,N,Y,Y,N,Y
43005033,Y,N,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y
43005036,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,Y,N,Y
43005037a,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y
43005037b,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y
43005038,Y,N,N,N,Y,Y,N,N,N,N,Y,N,N,Y,Y,Y,N,Y
43005045,Y,N,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y
43006013,Y,N,Y,Y,N,Y,N,N,Y,Y,N,Y,N,Y,Y,Y,Y,Y
43006017,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y
43006027,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,N,N,Y,N,Y
43006029,Y,N,Y,N,Y,Y,N,N,N,Y,Y,N,Y,Y,N,Y,N,Y
43006036,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y
43006039,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,Y
43006045,N,N,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,Y,Y,N,Y
43006046a,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y
43006046b,Y,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y
43007008,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,N,N,Y
43007015,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y
43007030,Y,Y,N,N,N,Y,N,N,N,Y,N,Y,Y,N,Y,N,N,Y
43007031,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y
43007046,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y
43007051,Y,N,N,Y,N,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,N,Y
43008020,Y,Y,N,Y,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,N,Y
43008025,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y
43008028,Y,N,N,Y,N,Y,N,N,N,Y,N,N,Y,Y,Y,Y,N,Y
43008029,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,Y
43008033,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,N
43008038a,Y,N,N,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y
43008038b,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y
43008042,Y,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,Y,N,Y
43008057,Y,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y
43009018a,Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,Y,N
43009018b,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,Y,Y,Y
43009022,Y,N,N,N,Y,Y,N,N,N,Y,N,N,N,Y,Y,Y,Y,Y
43010018,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,Y,Y,Y,Y
43010029,Y,N,N,N,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,Y,N,Y
43010032,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,N,Y
43011011,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,Y,Y,N,Y
43011012,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y
43011017,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,Y
43011021a,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,Y,N
43011021b,Y,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,Y,N,Y,N,Y
43011032a,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,Y,Y,N
43011032b,N,Y,N,N,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,N,Y
43011034,Y,N,N,Y,N,Y,N,N,Y,Y,N,N,N,Y,Y,Y,N,Y
43011037,Y,N,N,N,Y,Y,N,N,N,N,Y,N,Y,Y,Y,Y,N,Y
43011039a,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,N,Y,N,Y
43011039b,Y,Y,N,N,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,Y,N,Y
43011046,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
