TokenID,ASTrns,ASUncc,ASUnrg,AktAcc,AktAch,AktAct,AktSemel,AktState,ClCntfcl,ClNegPol,DtDTAM,DtExp,DtRes,DtUniv,TLAspPfv,TLMdIrr,TLTS,VcPass
42024025,N,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y
42024030,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y
42024034,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
43001018,Y,N,N,N,Y,N,N,N,N,Y,Y,Y,N,N,Y,N,N,N
43001034a,Y,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,Y,N,N,N
43001034b,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,Y,N,N,N
43001041,N,Y,N,N,Y,N,N,N,N,N,Y,N,Y,N,Y,N,N,N
43001045,Y,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,Y,N,Y
43002004,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y
43002010a,Y,N,N,Y,N,N,N,N,N,N,Y,N,Y,Y,Y,N,N,N
43002010b,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y
43003011,Y,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,Y,N,N,N
43003013,N,Y,N,Y,N,N,N,N,N,Y,Y,N,Y,N,Y,N,N,N
43003018a,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N
43003018b,Y,N,N,N,N,N,N,Y,N,Y,Y,N,N,Y,N,N,N,N
43003019,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
43003024,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,N
43003028,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N
43003032a,Y,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,Y,N,N,N
43003032b,Y,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,Y,N,N,N
43003034,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
43003035,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
43004001,Y,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N
43004010,N,N,N,N,Y,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y
43004018,Y,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N
43004029,Y,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N
43004039,Y,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N
43005006,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,N,Y
43005022,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
43005024,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
43005033,Y,N,N,N,Y,N,N,N,N,N,Y,Y,N,Y,Y,N,N,N
43005036,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
43005037a,Y,N,N,N,Y,N,N,N,N,Y,Y,Y,N,N,Y,N,N,N
43005037b,Y,N,N,N,Y,N,N,N,Y,Y,Y,Y,N,N,Y,N,N,N
43005038,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
43005045,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
43006013,N,N,Y,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,Y,Y
43006017,Y,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y
43006027,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
43006029,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
43006036,Y,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,Y,N,N,N
43006039,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
43006045,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,Y,Y
43006046a,Y,N,N,N,Y,N,N,N,N,Y,Y,Y,N,N,Y,N,N,N
43006046b,Y,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,Y,N,N,N
43007008,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y
43007015,Y,N,N,Y,N,N,N,N,N,Y,Y,Y,N,N,Y,N,N,N
43007030,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y
43007031,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N
43007046,N,N,Y,Y,N,N,N,N,N,Y,Y,Y,N,N,Y,N,N,N
43007051,Y,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,Y
43008020,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y
43008025,N,Y,N,N,Y,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y
43008028,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y
43008029,Y,N,N,N,N,N,N,Y,N,Y,Y,N,N,Y,N,N,N,N
43008033,N,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,N,N,N
43008038a,Y,N,N,N,N,Y,N,N,N,N,N,Y,N,N,Y,N,N,N
43008038b,Y,N,N,N,N,Y,N,N,N,N,N,Y,N,N,Y,N,N,N
43008042,Y,N,N,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y
43008057,Y,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,Y,N,N,N
43009018a,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,N,Y
43009018b,N,Y,N,Y,N,N,N,Y,N,Y,Y,Y,N,Y,N,Y,Y,Y
43009022,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y
43010018,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y
43010029,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
43010032,Y,Y,N,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N
43011011,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y
43011012,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
43011017,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y
43011021a,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y
43011021b,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,Y
43011032a,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,Y,N,N,Y
43011032b,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,Y
43011034,N,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,N,Y,N,Y,Y,Y
43011037,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y
43011039a,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y
43011039b,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y
43011046,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y
