TokenID,language,paradigm,mode,gold,pred,correct,DtExp,DtRes,DtUniv,DtDTAM,TLTS,TLAspPfv,TLMdIrr,ClNegPol,ClCntfcl,VcPass,ASTrns,ASUnrg,ASUncc,AktState,AktAct,AktAcc,AktAch
43020013,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42001048,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
41015014,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
44004020b,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42015024,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
40021016,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
44019012,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
40023023,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
40003017,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44009027b,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
43001034b,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
44021033,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
44022015b,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44003016,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40019028,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
43015024b,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
44011013,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
44010015,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
41002017,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
40006005,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
44011018,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40028007a,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
43012028,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44023022,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
43015015a,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42001036,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44014026,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1
44020013,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
42003019,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
40017009,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42018042,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
43012018,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
43004018,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
43011021a,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
44028025,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
42012005,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
40028006,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
42008035,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1
40019006,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42006024,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44013033a,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
43003018b,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
40006016,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43013038,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
42009019,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42012051,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
40008010,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
44015026,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
41003026,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
43006045,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
44002030,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
42019037,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
43020012,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
43010029,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
41009021,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
44023001,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
41005034,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
40026065,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42023008,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
44019018,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
43007046,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
42015029a,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
44028027b,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43006039,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
45003008,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
43016033,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
44017031b,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44025008,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
43003034,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43011017,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
44027024,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
41005014,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
40007028,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0
43017025,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
43008057,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
44023014b,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42007045,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
44016036,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44024010,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
41014041,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42017010a,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
43020018,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
45002012b,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
40003002,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
44001007,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
43019006,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
40018031,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1
44007034a,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
43012023,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
43005022,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42019016,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
41002012,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
43020025,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42023015,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
44019026a,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
42008030,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
44007052b,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
45003013,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
40018012,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
45003017,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
43017002a,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40022031,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
42007022b,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40009033,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
42001001a,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
44004027,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
43002010a,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
41010052,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
44025012,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
41014023,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
41014021a,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,would,would,True,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0
42018029,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
43011046,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
45003012b,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
40011012a,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
42024001,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
42007016a,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42001068b,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40020023,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
40014004,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
41010028b,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
43006029,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44008027,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
44023012,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1
44022029,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
44023021,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
45003003,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
43015018,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
44013002,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44015024a,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
42008002b,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
43006027,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44028027a,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42018021,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
43010018,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42008002a,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1
42015027,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42018028,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
41014064,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
41015034,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44025011,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
44026032b,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1
44004020a,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
44009013b,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
43017026,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42001034,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
42022032,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
41010029,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42004006,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
41004029,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
43014009b,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
45005014,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
42008027,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
40019011,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
40005038,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44007044b,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
42013007c,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
44019026b,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
43009018b,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
42016012,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
40026047,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
42023022b,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
44008025a,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
43010032,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
40015013,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
42009008a,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
44020028,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42009008b,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
44010033b,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
43005038,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42024030,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
43016011,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
44017006b,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
43003024,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1
44028021a,eng,can_could_may_might_must_ought_to_shall_should_will_would,multiclass_optional,0,0,True,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
