verse_id,english_text
09024001,Saul returned from fighting the Philistines . He declared : » I have heard that David is in the desert around En-Gedi . «
09024005,Later David’s conscience bothered him because he had cut off the edge of Saul’s robe .
09024011,"» My master , look at this ! The border of your robe is in my hand ! I cut off the border of your robe and did not kill you . You should know and be able to see I mean no harm or rebellion . I have not sinned against you ! But you are trying to ambush me in order to take my life ."
09024012,"» I will let Jehovah decide which one of us has done right . I pray that Jehovah will punish you for what you are doing to me . However , I will not do anything to you ."
09024018,» You have shown me how you were kind enough not to kill me when Jehovah gave you the chance .
09025007,» ‘ I hear that your sheepshearers are with you . Your shepherds have been with us . We have not mistreated them . Nothing of theirs has been missing as long as they have been in Carmel .
09025014,One of Nabal’s servants told Nabal’s wife Abigail : » Have you heard ? David sent some messengers from the wilderness with greetings for our master . He insulted them .
09025034,» I solemnly promise as Jehovah the God of Israel lives that if you had not come to meet me Nabal would not have had one of his men alive at dawn . «
09025035,Then David accepted what she brought him . He said : » Go home in peace . I have listened to what you said and I grant your request . «
09025037,In the morning after the effects of the wine wore off his wife told him what had happened . Nabal had a stroke . He could not move .
09025039,David heard Nabal was dead . He said : » Blessed is Jehovah who defended me against the insults of Nabal . He kept me from doing wrong . Jehovah has turned Nabal’s own wickedness back on him . « David sent men on his behalf to propose marriage to Abigail .
09026016,"» You failed in your duty , Abner ! I swear by the living God Jehovah all of you deserve to die . You have not protected your master , whom Jehovah made king . Look for the king’s spear ? Where is the water jar that was near his head ? «"
09026018,He also said : » Why are you my lord pursuing your servant ? What have I done ? Or what evil is in my hand ?
09026019,"» Please let my lord the king listen to the words of his servant . If Jehovah has stirred you up against me , let Him accept an offering . If it is men , cursed are they before Jehovah . They have driven me out today so that I would have no attachment with the inheritance of Jehovah , saying : ‘ Go serve other gods . ’ «"
09026021,"» My servant David , « Saul said , » I have sinned . Come back . I will not harm you again . You valued my life today . I have acted like a fool . I made a terrible mistake . «"
09028009,The woman answered : » You know what King Saul has done ? He forced the fortunetellers and mediums to leave Israel . Are you trying to trap me and get me killed ? «
09028012,"The woman saw Samuel . She screamed and said to Saul , » Why have you tricked me ? You are King Saul ! «"
09028015,Samuel said to Saul : » Why have you disturbed me ? Why did you make me come back ? « Saul answered : » I am in great trouble ! The Philistines are at war with me . God has abandoned me . He does not answer me any more by prophets or by dreams . Please tell me what to do . «
09028016,Samuel said : » Why do you call me when Jehovah has abandoned you and become your enemy ?
09028020,At once Saul fell down and lay stretched out on the ground . He was terrified by what Samuel said . He was weak because he had not eaten anything all day and all night .
09028024,The woman quickly butchered a calf she had fattened . Then she took some flour and prepared it . She baked some bread without yeast .
09029003,The Philistine commanders saw them and asked : » What are these Hebrews doing here ? « Achish answered : » This is David . He is the man who ran away from King Saul of Israel . He has been with me for more than a year . He has done nothing I can find fault with since the day he came to me . «
09029005,"» This is David , the one about whom the women sang , as they danced : Saul has killed thousands , but David has killed tens of thousands . «"
09029006,Achish called David and said : » I swear by the living God of Israel that you have been loyal to me . I would be pleased to have you go with me and fight in this battle . I have found no fault in you from the day you came to me . But the other kings do not approve of you .
09029008,"David answered : » What have I done wrong ? As you say , you have not found any fault in me since the day I started serving you . Why should I not go with you , my master and king , and fight your enemies ? «"
09030003,"When David and his men came to Zikleg they found it completely destroyed by fire . Their wives , sons , and daughters had been taken captive ."
09030012,"He also ate some dried figs , and two bunches of raisins . After he ate his strength returned . He had not eaten nor did he drank for three days ."
09030016,"He led David to the Amalekites . They were eating , drinking and celebrating because of what they had taken from Philistia and Judah ."
09030019,"Young and old , sons and daughters alike , no one was missing . David brought back everything that had been stolen ."
09030022,"Then every wicked and worthless man who had gone with David said : » Since they did not go with us , they should not be given any of the loot we recovered . Each of them should take only his wife and children and leave . «"
09030023,"David said : » My brothers , do not do that with the things Jehovah has given us . He kept us safe and helped us defeat the enemy ."
09030031,and Hebron . He sent it to all the places where he and his men had been .
09031007,The Israelites on the other side of Jezreel Valley and east of the Jordan River heard that the Israelite army had fled and that Saul and his sons had been killed . They abandoned their towns and fled . Then the Philistines came and occupied the towns .
09031011,The people living in Jabesh Gilead heard what the Philistines had done to Saul .
10001010,"» I went up to him and killed him . I knew that he would die anyway as soon as he fell . Then I took the crown from his head and the bracelet from his arm . Here , I have brought them to you . «"
10001012,"They grieved and mourned and fasted until evening for Saul and Jonathan and for Israel , the people of Jehovah , because so many had been killed in battle ."
10001016,David said to him : » Your blood is on your head . Your mouth has testified against you . For you admit that you killed Jehovah’s anointed . «
10001019,"» Your beauty , O Israel , is slain on your high places ! How the mighty have fallen !"
10001025,» The brave soldiers have fallen . They were killed in battle . Jonathan lies dead in the hills .
10001027,"» The mighty have fallen , their weapons abandoned and useless . «"
10002007,» Be strong and courageous . Your master Saul is dead . Therefore the tribe of Judah has anointed me to be their king . «
10002027,Joab said : » As God lives ; if you had not spoken the men would have continued following their brothers . «
10003008,"Ishbosheth’s question made Abner very angry . » Am I a dog that belongs to Judea ? « He asked . » Until now I have been faithful to your father Saul’s family , to his relatives and friends . I did not hand you over to David . But now you charge me with a crime because of this woman ."
10003019,Abner also spoke to the people of Benjamin . Then Abner went directly to David in Hebron . He told him everything Israel and the entire tribe of Benjamin had approved .
10003022,"Just then David’s men and Joab came home from a raid with a lot of plunder . Abner had been dismissed , so he was no longer with David in Hebron ."
10003024,Joab went to the king and asked : » What have you done ? Abner came to see you . Why did you send him away ?
10003027,"Abner arrived in Hebron . Joab took him aside at the gate , as though he wanted to speak privately with him . There he stabbed him in the stomach . So Abner was murdered because he had killed Joab’s brother Asahel ."
10003038,"The king told his officers : » Do you not know that today a leader , a great man , has fallen in Israel ?"
10004001,"Saul’s son Ishbosheth heard that Abner had died in Hebron . He lost his courage , and all Israel was alarmed ."
10004008,"They took the head of Ishbosheth to David at Hebron and said to the king , » Here is the head of Ishbosheth the son of Saul , your enemy , who sought your life . Jehovah has given my lord the king vengeance this day on Saul and his descendants . «"
10004010,» I once seized a man who told me that Saul had died . He thought he was bringing good news . I killed him in Ziklag to reward him for his news .
10004011,"» How much more should I reward wicked men who kill an innocent man on his own bed in his home ? Jehovah has rescued me from every trouble . I solemnly swear , as Jehovah lives , I will now seek revenge for his murder and rid the land of you . «"
10005012,David knew that Jehovah made him king of Israel and that he had made him a powerful ruler for the good of his people .
10005020,David went to Baal Perazim and defeated the Philistines . He said : » Jehovah has overwhelmed my enemies in front of me like an overwhelming flood . « That is why that place is called Baal Perazim Master of Breaking Through
10006008,Because of that the place has been called Perez Uzzah breakthrough of Uzzah ever since . David was furious because Jehovah punished Uzzah in anger .
10006012,King David was told : » Jehovah has blessed Obed Edom’s home and everything he owns because of the Ark of God . « Then David joyfully went to get the Ark of God from Obed Edom’s house and bring it to the City of David .
10007006,"» From the time I rescued the people of Israel from Egypt until now , I have never lived in a temple . I have traveled around living in a tent ."
10007007,» In all my traveling with the people of Israel I never asked any of the leaders that I appointed why they had not built me a temple made of cedar . ’ «
10007011,when I let judges rule my people . I have kept your enemies from attacking you . Now I promise that you and your descendants will be kings .
10007018,"David went into the tent he set up for the ark . Then he sat there and prayed : » Jehovah All-Powerful , my family and I do not deserve what you have already done for us ."
10007019,"» Yet this was insignificant in your eyes , O Sovereign Lord Jehovah for you have spoken also of your servant’s house in the distant future . And this is the law for man , O Sovereign Lord Jehovah ."
10007021,» For the sake of your Word and according to your will you have done this great thing . You have made it known to your servant !
10007022,"» For this reason you are great , O Sovereign Lord Jehovah . There is none like you . There is no God besides you according to all that we have heard with our ears ."
10007024,» You chose Israel to be your people from generation to generation ! You have become their God .
10007025,"» And now , Jehovah God , please do what you have promised ."
10007027,"» Now therefore , may it please you to bless the house of your servant that it may continue a long time before you . You O Lord Jehovah have spoken . May the house of your servant be blessed from generation to generation ."
10007028,"» Lord Jehovah , you are God . You have promised me some very good things , and you can be trusted to do what you promise ."
10007029,"» Please bless my descendants and let them be your chosen kings for a very long time . You have already promised , and I am sure that you will bless my family from generation to generation . «"
10008009,Soon King Toi of Hamath heard that David had defeated Hadadezer’s entire army .
10008010,"He sent his son Joram to greet King David and congratulate him for fighting and defeating Hadadezer . There had often been war between Hadadezer and Toi . Joram brought articles of gold , silver , and copper with him ."
10010005,David was told what happened . He sent someone to meet them because they were deeply humiliated . The king said to them : » Stay at Jericho until your beards have grown back . Then return to Jerusalem . «
10010006,"The Ammonites realized they had made themselves repulsive to David . They hired the Arameans from Beth Rehob and Zobah , with twenty thousand foot soldiers . From the army of the king of Maacah they hired one thousand men , and twelve thousand men of Tob ."
10010015,The Syrians knew they had been defeated by the Israelites . They called all their troops together .
10010019,"As soon as the kings who were subject to Hadadezer realized that they had been defeated by the Israelites , they made peace with them and became their subjects . The Syrians were afraid to help the Ammonites any more ."
10011004,So David sent messengers to get her . She came to him and they had sexual intercourse . She had just cleansed herself after her monthly period . Then she went home .
10011010,Someone told David that Uriah did not go home . So the next morning David asked him : » Why did you not go home ? Have you been away for a long time ? «
10012008,"» ‘ I gave you his kingdom and his wives . Then I made you king over Israel and Judah . If this had not been enough , I would have given you twice as much ."
10012009,» ‘ Why have you disobeyed my commands ? Why did you do this evil thing ? You had Uriah killed in battle ! You let the Ammonites kill him . Then you took his wife !
10012010,» ‘ In every generation some of your descendants will die a violent death because you have disobeyed me and have taken Uriah’s wife .
10012013,David said to Nathan : » I have sinned against Jehovah . « Nathan replied : » Jehovah has taken away your sin . You will not die .
10012014,» You have shown total contempt for Jehovah by this affair . Therefore the son that is born to you must die . «
10012015,Nathan went home . Jehovah struck the child that Uriah’s wife had given birth to David . The child became sick .
10013020,"Tamar’s brother Absalom said to her : » How could Amnon have done such a terrible thing to you ! But since he is your brother , do not tell anyone what happened . Just try not to think about it . « Tamar soon moved into Absalom’s house . She was always sad and lonely ."
10013030,"While they were on their way , David heard this rumor : » Absalom has killed all the king’s sons , and not a single one is left . «"
10013032,"Jonadab son of David’s brother Shimea , said : » Do not think that all the young men are dead . They have not killed all the king’s sons . Only Amnon is dead . Absalom decided to do this the day his half brother raped his sister Tamar ."
10013034,Absalom has fled . The servant keeping the watch looked outside . He saw many people coming down the road beside the mountain west of him .
10013039,King David longed for Absalom once people had consoled him over Amnon’s death .
10014002,Joab sent someone to Tekoa to get a wise woman from there . He told her : » Please act like a mourner . Dress in mourning clothes . Do not use any cosmetic lotions . Act like a woman who has been mourning for the dead for a long time .
10014007,"» All my relatives have turned against me and are demanding that I hand my son over to them . They want to kill him for murdering his brother . If they do this , I will be left without a son . They will destroy my last hope . They will leave my husband without a son to keep his name alive . «"
10014013,"The woman said : » Have you been hurting God’s people ? Your own son had to leave the country . When you judged in my favor , it was the same as admitting that you should have let him come back ."
10014017,» I can rest easy now that you have given your decision . You know the difference between right and wrong just like an angel of God . I pray that Jehovah your God will be with you . «
10014020,"» Your servant Joab has done this to view this matter from a different angle . You are as wise as an angel of God messenger of God , who knows everything on earth . «"
10014021,Later on the king said to Joab : » I have decided to do what you want . Go and get the young man Absalom and bring him back here . «
10014022,Joab quickly bowed down with his face touching the ground . He blessed the king . He said : » Today I know that you have been kind to me because you did what I wanted . «
10015018,"All his mercenaries passed by him . The Cherethites , all the Pelethites , Ittai , and all six hundred men who had followed him from Gath marched past the king ."
10016008,"» You took Saul’s kingdom . Now Jehovah is punishing you for murdering so many of Saul’s family . Jehovah has given the kingdom to your son Absalom . You are ruined , you bloodthirsty murderer ! «"
10016018,Hushai answered : » Jehovah and the people of Israel have chosen you to be king . I cannot leave . I must stay and serve the one they have chosen .
10016021,Ahithophel answered : » Some of your father’s wives were left here to take care of the palace . You should have sex with them . Then everyone will find out that you have publicly disgraced your father . This will make you and your followers even more powerful . «
10017008,» You know your father and his followers are mighty warriors . They are as fierce as a mother bear whose cubs have just been killed . Your father has a lot of experience in fighting wars . He will not spend the night with the others .
10017009,"» He has no doubt already found a hiding place in a cave or somewhere else . When people hear that some of your soldiers have been killed , everyone will think your entire army has been destroyed ."
10017022,So David and his men crossed the Jordan . By daybreak they had all gone across .
10017023,Ahithophel saw that his advice had not been followed . He saddled his donkey and went back to his hometown . He arranged his affairs in order and he hanged himself . He was buried in the family grave .
10018011,» What ! You saw what ? « Joab said . » Why did you not strike him to the ground ? Then I would have felt obligated to give you four ounces of silver and a belt . «
10018013,» Would you have stood by me if I did something treacherous to him ? There is nothing hidden from the king . You would turn against me . «
10018021,Someone from Ethiopia was standing there . Joab told him : » Go tell the king what you have seen . « The man knelt down in front of Joab and then got up and started running .
10018022,"Ahimaaz spoke to Joab again : » No matter what happens , I still want to run . The Ethiopian has already left . « Joab said : » Why should you run ? You will not get a reward for the news you have ! «"
10018028,"Ahimaaz approached the king , greeted him , and bowed down in front of him . Ahimaaz said : » May Jehovah your God be praised . He has handed over the men who rebelled against Your Majesty . «"
10018033,"The king was shaken by the news . He went to the room above the gate and cried . » My son Absalom ! « He said . » My son , my son Absalom ! I wish I had died in your place ! Absalom , my son , my son ! «"
10019005,Joab went to the house where David was staying and told him : » You have made your soldiers ashamed ! They saved your life and the lives of your sons and daughters and wives as well .
10019007,"» Now stand up ! Go out there and thank them for what they did . If you do not , I swear by Jehovah you will not even have one man left on your side tomorrow morning . You may have had a lot of troubles in the past . But this will be the worst thing that has ever happened to you ! «"
10019009,All the people in all the tribes of Israel argued with one another . They said : » The king rescued us from our enemies and saved us from the Philistines . Now he has fled from Absalom and left the country .
10019010,"» Absalom , whom we anointed to rule us , has died in battle . Why is no one talking about reinstating the king ? «"
10019020,» I know I was wrong and have sinned . That is why I wanted to be the first one from the northern tribes to meet you . «
10019022,"David exclaimed : » Abishai , what will I do with you and your brother Joab ? Is it your job to tell me who has done wrong ? I have been made king of all Israel today . No one will be put to death ! «"
10019028,» You could have killed anyone in my entire family . Instead you seated me with those who eat at your table . I no longer have the right to complain to my lord the king . «
10019030,"» Let him take it all , « Mephibosheth told the king . » It is enough for me that you have come home safely . «"
10020013,"After the body had been removed from the road , everyone followed Joab in pursuit of Sheba ."
10020021,"» That is not so . A man from the mountains of Ephraim by the name of Sheba son of Bichri has rebelled against King David . Give him to me and I will withdraw from the city . « The woman told Joab : » Watch , for his head will be thrown to you from the wall . «"
10021012,"David took the bones of Saul and his son Jonathan from the citizens of Jabesh Gilead . They had stolen them from the public square of Beth Shean , where the Philistines hung them the day they killed Saul at Gilboa ."
10021013,David brought the bones of Saul and Jonathan . His men also gathered the bones of those who had been executed .
10022005,» The waves of death had surrounded me . The torrents of destruction had overwhelmed me .
10022022,» I have kept the ways of Jehovah . I have not wickedly turned away from my God .
10022023,» All your judgments are in front of me . I have not turned away from your laws .
10022024,» You know I am faultless . I have kept myself from doing wrong .
10022036,» O Jehovah you protect me and save me . Your help has made me grow great multiply .
10023003,"» The God of Israel has spoken . The protector of Israel said to me : ‘ The king who rules with justice , who rules in obedience to God ."
10023011,"Next in rank to him was Shammah , the son of Agee from Harar . The Philistines had gathered at Lehi , where there was a field of ripe lentils . When the troops fled from the Philistines ,"
10024015,"So Jehovah sent a plague among the Israelites from that morning until the time he had chosen . Of the people from Dan to Beersheba , seventy thousand died ."
10024017,David saw the angel who had been killing the people . He said to Jehovah : » I have sinned . I have done wrong . What have these sheep done ? Please let your punishment be against me and against my father’s family . «
10024019,David obeyed Jehovah’s command and went as Gad had told him to .
11001006,His father never confronted him by asking : » Why have you done this ? «
11001007,"But Adonijah had discussed his actions with Joab son of Zeruiah and with the priest Abiathar , so they supported him ."
11001011,"Then Nathan asked Solomon's mother Bathsheba : » Have you heard that Adonijah , Haggith's son , has become king , and our master David does not even know about it ?"
11001013,"» ‘ Go now to King David and ask him : ‘ Your Majesty , did you solemnly promise me that my son Solomon would succeed you as king ? How is it that Adonijah has become king ? ’"
11001018,» Adonijah has already become king . You do not know anything about it .
11001019,"» He has offered a sacrifice of many bulls , sheep , and fattened calves . He invited your sons , and Abiathar the priest , and Joab the commander of your army to the feast . However he did not invite your son Solomon ."
11001025,"» This very day he has gone and offered a sacrifice of many bulls , sheep , and fattened calves . He invited all your sons , Joab the commander of your army , and Abiathar the priest , and right now they are feasting with him and shouting : ‘ Long live King Adonijah ! ’"
11001029,"Then he said to her : » I promise you by the living God Jehovah , who has rescued me from all my troubles ,"
11001035,» Follow him back here when he comes to sit on my throne . He will succeed me as king . He is the one I have chosen to be the ruler over Israel and Judah . «
11001037,» Jehovah has been with Your Majesty . May he also be with Solomon and make his reign even more prosperous than yours . «
11001039,"Zadok took the container of olive oil that he had brought from the Tent of Jehovah’s presence , and anointed Solomon . They blew the trumpet , and all the people shouted : » Long live King Solomon ! «"
11001043,"» Not at all , « Jonathan answered Adonijah . » His Majesty King David has made Solomon king ! «"
11001047,"» Even the royal officials have come to congratulate His Majesty King David , saying : May your God make Solomon's name more famous than yours and his reign greater than your reign . The king himself bowed down on his bed"
11002005,"» Remember what Joab did to me by killing the two commanders of Israel's armies , Abner son of Ner and Amasa son of Jether . You remember how he murdered them in time of peace . This was revenge for deaths they had caused in time of war . He killed innocent men . I bear the responsibility for what he did . I suffer the consequences ."
11002015,He said : » You know the kingship was mine . All Israel expected me to be their king . But the kingship has been turned over to my brother because Jehovah gave it to him .
11002024,» Now by the living God Jehovah who has given me my throne from David my father . He made me one of a line of kings . He gave me his word . Adonijah will be put to death this day . «
11002028,Joab received news of this for Joab had been one of Adonijah's supporters . He was not on Absalom's side . Then Joab went in flight to the Tent of Jehovah and put his hands on the corners of the altar .
11003002,A Temple had not yet been built for Jehovah . The people were still offering sacrifices at many different altars .
11003006,"Solomon answered : » You always showed great love for my father David , your servant . He was good , loyal , and honest in his relation with you . You have continued to show him your great and constant love by giving him a son who today rules in his place ."
11003008,» I am among the people you have chosen to be your own . They are a people who are so many that they cannot be counted .
11003011,"He said to him : » Because you have asked for the wisdom to rule justly , instead of long life for yourself or riches or the death of your enemies ,"
11003012,» I will do what you have asked . I will give you more wisdom and understanding than anyone has ever had . There has never been nor will ever be anyone like you .
11003015,Solomon woke up and was aware that God had spoken to him in the dream . Then he went to Jerusalem and stood in front of Jehovah’s Ark of the Covenant . He offered burnt offerings and fellowship offerings to Jehovah . Then he gave a feast for all his officials .
11003028,The people of Israel heard of Solomon's decision and were all filled with deep respect for him . They knew then that God had given him the wisdom to settle disputes fairly .
11004019,"Geber son of Uri : the region of Gilead , which had been ruled by King Sihon of the Amorites and King Og of Bashan . Besides these twelve , there was one governor over all the land ."
11005001,When King Hiram of Tyre heard that Solomon succeeded his father as king he sent ambassadors to Solomon . He had always been a friend of David's .
11005004,"» Jehovah my God has given me peace on all my borders . I have no enemies , and there is no danger of attack ."
11005005,"» Jehovah promised my father David : ‘ Your son , whom I will make king after you , will build a Temple for me . I have decided to build that Temple for the worship of Jehovah my God . ’"
11006038,"In the eighth month , the month of Bul , in the eleventh year of Solomon's reign , the Temple was completely finished exactly as it had been planned . It took Solomon seven years to build it ."
11007014,Huram was knowledgeable and skilled in making things out of copper . He was the son of a widow from the tribe of Naphtali . His father had been from Tyre . He went to do all of King Solomon’s work .
11008009,"There was nothing inside the Ark of the Covenant except the two stone tablets that Moses had placed there at Mount Sinai , when Jehovah made a covenant with the people of Israel as they were coming from Egypt ."
11008012,"Solomon prayed : » Jehovah , you have placed the sun in the sky , yet you have chosen to live in clouds and darkness ."
11008013,"» Now I have built a majestic temple for you , a place for you to live in for a very long time . «"
11008016,"» ‘ Since the time I brought my people out of Egypt , I have not chosen any city in all the land of Israel in which a temple should be built where I would be worshiped . But I chose you , David , to rule my people . ’ «"
11008020,» Now Jehovah has kept his promise . I have succeeded my father as king of Israel . And I have built the Temple for the worship of Jehovah the God of Israel .
11008024,» You kept the promise you made to my father David . Every word has been fulfilled .
11008027,"» Can you , O God , really live on earth ? Not even heaven or the heaven of heavens is large enough to hold you . How can this Temple I have built be large enough ?"
11008029,» Watch over this Temple day and night . For this is the place where you have chosen to be worshiped . Hear me when I face this Temple and pray .
11008033,"» When your people Israel have sinned against you their enemies defeat them . They can turn to you and come to this Temple , humbly praying to you for forgiveness ."
11008035,"» When you hold back the rain because your people have sinned against you . And when they repent in this Temple , humbly praying to you ,"
11008041,"» When a foreigner who lives in a distant land hears of your fame and of the great things you have done for your people and comes to worship you and to pray at this Temple ,"
11008043,"» Listen to him and give him his desire . Let all the peoples of the earth know about your name . Let them worship you as your people Israel , and that they may see that this house which I have built is truly named by your name ."
11008044,"» When your people go to war against their enemies , they pray to you , O Jehovah , toward the city you have chosen and the temple I built for your name ."
11008047,"» If they come to their senses and are sorry for what they have done , and plead with you in the land where they are captives , saying : We have sinned . We have done wrong . We have been wicked ."
11008048,"» If they change their attitude toward you in the land of their enemies where they are captives , if they pray to you toward the land that you gave their ancestors , and the city you have chosen , and the temple I have built for your name ,"
11008050,"» Forgive your people , who have sinned against you . Forgive all their wrongs when they rebelled against you . Cause those who captured them to have mercy on them ."
11008054,"When Solomon finished praying this prayer for mercy to Jehovah , he stood in front of Jehovah’s altar , where he had been kneeling with his hands stretched out toward heaven ."
11008056,""" THANKS TO JEHOVAH ! He has given his people Israel rest , as he has promised . None of the good promises he made through his servant Moses has failed to come true ."
11008059,» May these words I have prayed to Jehovah be near Jehovah our God day and night . Then he will give his people Israel and me justice every day as it is needed .
11008065,At that time Solomon and all Israel celebrated the festival . A large crowd had come from the territory between the border of Hamath and the River of Egypt to be near Jehovah our God for seven days .
11008066,On the eighth day he dismissed the people . They blessed the king and went to their tents . They rejoiced with cheerful hearts for all the blessings Jehovah had given his servant David and his people Israel .
11009002,Jehovah came to him again in a vision just as he had done at Gibeon .
11009003,Jehovah said : » I have heard your prayers and your supplication you made . I have made this house holy . I put my name there forever . My eyes and my heart will be there at all times .
11009004,"» As for you , if you will walk before me , as David your father did , uprightly and with a true heart , doing what I have given you orders to do , keeping my laws and my decisions ;"
11009006,"» But if you turn from my ways , you or your children , and do not keep my orders and my laws which I have put before you , but go and make yourselves servants to other gods and give them worship :"
11009007,"» I will have Israel cut off from the land I gave them . I will abandon this house even though I have made it holy for myself . I will put you out of my sight . Israel will be a public example , and a word of shame among all peoples ."
11009008,This house will become a mass of broken walls . Everyone who goes by will be overcome with wonder at it and make whistling sounds . They will say : Why has Jehovah done this to this land and to this house ?
11009009,» ‘ The answer will be : ‘ Because they turned away from Jehovah their God . The one who took their fathers out of the land of Egypt . They took for themselves other gods and gave them worship and became their servants : that is why Jehovah has sent this evil on them . ’ «
11009011,"Hiram , king of Tyre , had given Solomon cedar-trees and cypress-trees and gold , as much as he needed . King Solomon gave Hiram twenty towns in the land of Galilee ."
11009012,"But when Hiram came from Tyre to see the towns that Solomon had given him , he was not pleased with them ."
11009013,"He said : » What sort of towns are these you have given me , my brother ? « So they were named the land of Cabul , to this day ."
11009020,"Solomon used the descendants of the people of Canaan whom the Israelites had not killed when they took possession of their land as his forced labor . These included Amorites , Hittites , Perizzites , Hivites , and Jebusites ."
11009024,"Solomon filled in the land on the east side of the city , after his wife , the daughter of the king of Egypt , had moved from David's City to the palace Solomon built for her ."
11009025,Three times a year Solomon offered burnt offerings and fellowship offerings on the altar he had built to Jehovah . He also burned incense to Jehovah . He finished building the Temple .
11010004,"When the queen of Sheba perceived all the Wisdom of Solomon , the house that he had built ,"
11010009,"» Praise Jehovah your God ! He delighted in you and made you king of Israel . Jehovah’s love for Israel is long lasting , he has made you king , to be their judge in righteousness . «"
11010012,"With the sandalwood possibly the algum tree the king made supports for Jehovah’s Temple and the royal palace , and lyres and harps for the singers . Never again was sandalwood like this imported into Israel , nor has any been seen there to this day ."
11010024,"They came from all over the earth to see Solomon and to listen to his wisdom , which God had put in his heart ."
11011004,When Solomon was old he allowed his heart to be turned away to other gods by his wives . His heart was no longer true to Jehovah his God as the heart of his father David had been .
11011009,"Jehovah was angry with Solomon . This is because his heart turned away from Jehovah , the God of Israel , who had twice come to him in a vision ."
11011010,Jehovah had given him orders about this very thing that he was not to go after other gods . But he did not obey the orders of Jehovah .
11011011,"So Jehovah said to Solomon : » Because you have done this , and have not kept the agreement and laws I gave you , I will take the kingdom away from you by force and will give it to your servant ."
11011015,"When David had sent destruction on Edom , and Joab , the commander of the army went to bury the dead . They put to death every male in Edom ."
11011016,Joab and all Israel stayed there six months until they had destroyed every male in Edom .
11011021,"When the news reached Hadad in Egypt that David had died and that Joab the commander of the army was dead , Hadad said to the king : » Let me go back to my own country . «"
11011022,"» Why ? « The king asked . » Have I failed to give you something ? Is that why you want to go back home ? « Hadad answered : » Just let me go . « He went back to his country . As king of Edom , Hadad was an evil , bitter enemy of Israel ."
11011023,"God also caused Rezon son of Eliada to turn against Solomon . Rezon had fled from his master , King Hadadezer of Zobah ,"
11011024,"and had become the leader of a gang of outlaws . This happened after David defeated Hadadezer and slaughtered his Syrian allies . Rezon and his gang lived in Damascus , where his followers made him king of Syria ."
11011032,"» ‘ But one tribe will be his because of my servant David , and because of Jerusalem . Out of the tribes of Israel he will have the town I have made mine ."
11011033,"» ‘ I am going to do this because Solomon has rejected me and has worshiped foreign gods . Astarte , the goddess of Sidon ; Chemosh , the god of Moab ; and Molech , the god of Ammon . Solomon disobeyed me . He has done wrong ! He has not obeyed my laws and commands as his father David did ."
11011036,"» ‘ I will let Solomon's son keep one tribe . That way I will always have a descendant of my servant David ruling in Jerusalem , the city I have chosen as the place where I am worshiped ."
11011038,"» ‘ If you obey me completely I will always be with you . You must live by my laws , and win my approval by doing what I command , as my servant David did . I will make you king of Israel and will make sure that your descendants rule after you , just as I have done for David ."
11012006,"Then King Rehoboam consulted elders who had been with Solomon his father when he was living . He said : » In your opinion , what answer am I to give to these people ? «"
11012015,"The king did not listen to the people . This came about by Jehovah’s purpose , so that what he had said by Ahijah the Shilonite to Jeroboam , son of Nebat , might be fulfilled ."
11012019,Israel has been in rebellion against the house of David to this day .
11012020,"When all Israel heard that Jeroboam had come back , they requested a meeting of the people . At that meeting they made him king over Israel . There was none who followed the house of David except the tribe of Judah ."
11012024,"» ‘ Do not attack the people of Israel , your own relatives . All of you go home . What has happened is my will . ’ « They all obeyed Jehovah’s command and went home ."
11012028,"After asking for advice , the king made two golden calves . He said : You have been worshiping in Jerusalem long enough . Israel , here are your gods who brought you out of Egypt ."
11012032,"Jeroboam appointed a festival on the fifteenth day of the eighth month , just like the festival in Judah . He went to the altar in Bethel to sacrifice to the calves he had made . He appointed priests from the illegal worship sites to serve in Bethel ."
11013003,The prophet went on to say : » This altar will fall apart . The ashes on it will be scattered . Then you will know that Jehovah has spoken through me . «
11013007,Then the king said to the prophet : » Come home with me and have something to eat . I will reward you for what you have done . «
11013011,There was an old prophet living in Bethel . His sons told him what the man of God had done that day in Bethel . They reported what he said to the king .
11013020,"But while they were seated at the table , the word of Jehovah came to the old prophet who had brought him back ."
11013021,"Crying out to the man of God who came from Judah , he said : » Jehovah says , ‘ because you have gone against the voice of Jehovah , and have not done as Jehovah ordered you ,"
11013022,"but have come back , and have taken food and water in this place where he said you were to take no food or water ; your dead body will not be put to rest with your fathers . ’ «"
11013023,After the meal he made the donkey ready for the prophet whom he had taken back .
11013028,He rode away to find the prophet's body lying on the road . The donkey and the lion were still standing by it . The lion had not eaten the body or attacked the donkey .
11013033,King Jeroboam of Israel still did not turn from his evil ways . He continued to choose priests from ordinary families to serve at the altars he had built . He ordained as priest anyone who wanted to be one .
11014004,She went to Ahijah's home in Shiloh . Old age had made Ahijah blind .
11014008,"» I took the kingdom away from David's descendants and gave it to you . You have not been like my servant David . He was completely loyal to me . He obeyed my commands , and did only what I approve of ."
11014009,» You have committed far greater sins than those who ruled before you . You have rejected me and have aroused my anger by making idols and metal images to worship .
11014011,"» Dogs will eat members of your family who die in the city . Vultures will eat any who die in the open country . I , Jehovah , have spoken ! «"
11014015,"» Jehovah will punish Israel , and she will shake like a reed shaking in a stream . He will uproot the people of Israel from this good land that he gave to their ancestors . He will scatter them beyond the Euphrates River , because they have aroused his anger by making idols of the goddess Asherah ."
