TokenID,FullText,Target,run_id,provider,model_name,feature_name_x,annotation,confidence,explanation,feature_name_y
40028020,"» Teach them to observe all the things I have commanded you . Behold , I am with you always , even to the end of the age . «",have commanded,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The verb 'commanded' denotes communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer, thus instantiating the DtExp feature.",DtExp
41001015,Jesus said : » The time has come . The kingdom of God is at hand . Repent and believe the good news . «,has come,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,0,high,"The gram 'has come' introduces a current state of affairs, indicating that the time is now, rather than focusing on a past experience, thus it does not instantiate DtExp.",DtExp
41001024,» What do you want with us Jesus of Nazareth ? Have you come to destroy us ? I know who you are . You are the Holy One of God ! «,have come (to destroy),20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,0,high,"The phrase 'have come to destroy' introduces a current state of affairs, indicating a purpose or intention at the time of speaking, rather than simply an entry in the subject's life history.",DtExp
41002012,"He got up , took the bed and went out before them all . They were all filled with wonder . They gave glory to God and said we have never seen anything like this .",have never seen,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The gram 'have never seen' is a negative Perfect, which functions as a claim about the absence of the event in the subject's history, and the verb 'see' denotes perception where the focus is on the occurrence of an experience at least once.",DtExp
41002017,Jesus heard this . He said to them : » Those who are well have no need of a medical man but those who are ill do . I have come to care for sinners not the upright . «,have come,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The gram 'have come' indicates an entry in the subject's life history, focusing on the occurrence of the event rather than a resulting state.",DtExp
41003021,When his own people heard of this they went to apprehend him . They said : » He has lost his senses . «,has lost,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The gram 'has lost' functions as a claim about the absence of the event in the subject's history, indicating a negative perfect, which satisfies the 'set_to_1_if' condition for DtExp.",DtExp
41003026,"» If Satan has risen up against himself , he is divided , cannot stand and will come to an end .",has risen up,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,0,high,"The phrase 'has risen up' describes a state of affairs rather than an event in the subject's life history, and the context suggests a current state rather than a past experience.",DtExp
41004015a,» These are they by the wayside where the word is sown . When they have heard ; Satan comes and takes away the word that has been sown in them .,have heard,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The verb 'heard' denotes perception where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer, so the gram instantiates DtExp.",DtExp
41004015b,» These are they by the wayside where the word is sown . When they have heard ; Satan comes and takes away the word that has been sown in them .,has been sown,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,0,high,"The phrase 'has been sown' describes a state resulting from the action of sowing, rather than focusing on the experience of sowing itself, and the resulting state is relevant for subsequent discourse.",DtExp
41004016,"» The same is so of the word sown upon the rocky places . When they have heard the word and receive it with joy ,",have heard,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The verb 'heard' denotes perception where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",DtExp
41004018,"» There is the word sown among the thorns . These have heard the word ,",have heard,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The verb 'have heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",DtExp
41004029,"» When the grain is ready he immediately sends men to cut it , because the time for cutting has come . «",has come,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,0,high,"The gram 'has come' introduces a current state of affairs, indicating that the time for cutting has arrived, rather than focusing on a past experience, so it does not instantiate DtExp.",DtExp
41005014,Their keepers ran off to the town to tell others what happened . People came to see what had taken place .,had taken place,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,0,high,"The phrase 'had taken place' describes an event that happened to set the scene for the next plot point, and the resulting state of the event is relevant for subsequent discourse, so it is classified as non-experiential.",DtExp
41005015,When they came to Jesus they saw the man who had been demon possessed . He was fully clothed and in full use of his senses . So they were afraid .,had been (demon) possessed,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The gram 'had been (demon) possessed' denotes a bounded activity or process where the focus is on having undergone the experience, not on a persisting result.",DtExp
41005018,"Entering the boat , the man who had been possessed with demons asked that he might be allowed to travel with him .",had been (demon) possessed,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The gram 'had been (demon) possessed' denotes a bounded activity or process where the focus is on having undergone the experience, not on a persisting result.",DtExp
41005020,He went away and told others in Decapolis what great things Jesus had done for him . They all marveled .,had done,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The gram 'had done' describes an event in the subject's life history, specifically what Jesus had done for him, focusing on the occurrence of the event.",DtExp
41005032,He looked around to see the woman who had done this thing .,had done,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The gram 'had done' focuses on the occurrence of the event in the subject's history, indicating that the subject had performed the action at least once.",DtExp
41005034,He said : » Daughter your faith has made you whole . Go in peace and be healed of your affliction . «,has made whole,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,0,high,"The phrase 'has made whole' implies a resulting state of being whole, rather than simply an experience in the subject's life history.",DtExp
41006014a,John the Baptist had become well known . King Herod heard that John had risen from the dead . Therefore he was doing these powerful works .,had become well known,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The gram 'had become well known' presents the event as part of John the Baptist's life history, indicating an experience he underwent.",DtExp
41006014b,John the Baptist had become well known . King Herod heard that John had risen from the dead . Therefore he was doing these powerful works .,had risen from the dead,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,0,high,"The phrase 'had risen from the dead' introduces a resulting state that is relevant for subsequent discourse, indicating a narrative progression rather than a life-history entry.",DtExp
41006030,The apostles gathered together with Jesus . They told him all things they had done and taught .,had done,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The clause 'they had done' focuses on the occurrence of the experience of doing things, fitting the intuition of DtExp and the 'bounded activity or process' condition in set_to_1_if.",DtExp
41006052,They had not understood the loaves of bread . Their minds were closed .,had not understood,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The gram is a negative Perfect ('had not understood'), which functions as a claim about the absence of the event in the subject's history.",DtExp
41007029,Then he replied : » Thanks to your answer you may leave for the demon has gone out of your daughter . «,has gone out of,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,0,high,"The sentence describes a change of state (the demon is no longer inside the daughter), rather than an entry in the demon's life history, so the feature DtExp is not instantiated.",DtExp
41009009a,They came down the mountain . He warned them not to tell anyone what they had seen until after the Son of man had risen from the dead .,had seen,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The verb 'had seen' denotes perception where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer, so the condition 'The verb denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.' applies.",DtExp
41009009b,They came down the mountain . He warned them not to tell anyone what they had seen until after the Son of man had risen from the dead .,had risen from the dead,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,0,medium,"The phrase 'had risen from the dead' sets the scene for a future event, and the resulting state of being risen is relevant for subsequent discourse, thus it is classified as non-experiential (0) according to the edge case 'Narrative Progression'.",DtExp
41009013a,» But I say to you that Elijah has come . They have done to him what ever they wished just as it is written about him . «,has come,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,0,high,"The phrase 'has come' introduces a current state of affairs, indicating that Elijah is present, rather than focusing on the experience of coming at least once in the subject's life history.",DtExp
41009013b,» But I say to you that Elijah has come . They have done to him what ever they wished just as it is written about him . «,have done,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The gram 'have done' focuses on the occurrence of an experience at least once, fitting the intuition and the 'bounded activity or process' condition in set_to_1_if.",DtExp
41009021,Jesus asked his father : » How long has this been going on ? « He said : » Since he was a child . «,has been going on,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,0,high,"The phrase 'has been going on' describes an ongoing situation rather than a life-history entry, so it does not instantiate DtExp.",DtExp
41009034,They said nothing because they had had an argument between themselves about who was the greatest .,had had an argument,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The gram 'had had an argument' denotes a bounded activity or process where the focus is on having undergone the experience, not on a persisting result.",DtExp
41010009,» That which God has joined together let not man take apart separate . «,has joined together,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,0,high,"The phrase 'has joined together' implies a resulting state of being joined, rather than simply the experience of joining at some point in the past.",DtExp
41010020,"» Teacher , « he said : » I have observed all of these from my youth . «",have observed,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The verb 'observe' denotes perception, and the focus is on the occurrence of an experience at least once, as indicated by the phrase 'from my youth', suggesting an entry in the subject's life history.",DtExp
41010028a,Peter said to him : » We have left all and followed you . «,have left,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The gram 'have left' indicates a past action of leaving everything to follow, focusing on the occurrence of the experience in their life history, thus instantiating the DtExp feature.",DtExp
41010028b,Peter said to him : » We have left all and followed you . «,(have) followed,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The gram 'have followed' indicates an entry in the subject's life history, focusing on the occurrence of the event rather than a resulting state.",DtExp
41010029,"Jesus said : » Truly I tell you , a man that has left house , or brothers , or sisters , or mother , or father , or children , or lands , for my sake , and for the sake of the good news ,",has left (house),20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The gram 'has left' indicates an entry in the subject's life history, focusing on the occurrence of the event at least once.",DtExp
41010040,» But to sit on my right hand or on my left hand is not mine to give . It is for them for whom it has been prepared . «,has been prepared,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,0,high,"The phrase 'has been prepared' introduces a result state, indicating that something is in a prepared state, rather than focusing on the experience of preparing it.",DtExp
41010052,"Jesus told him : » Go your way ; your faith has made you whole . And immediately he received his sight , and followed him in the way . «",has made whole,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,0,high,"The phrase 'has made whole' introduces a result state, indicating a change to a state of being, rather than focusing on the experience of the subject.",DtExp
41011002,go into the village that is nearby . » As soon as you enter it you will find a colt tied there . No man has ever sat on that colt . Untie him and bring him .,has sat on,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The clause contains the explicit frequency adverb 'ever', indicating repetition or distinct instances, thus instantiating the DtExp feature.",DtExp
41011017,"When he taught , he said : » Is it not written , my house shall be called a house of prayer for all the nations ? But you have made it a den of robbers . «",have made (it a den of robbers),20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The gram 'have made' focuses on the occurrence of the experience at least once, rather than on a resulting state.",DtExp
41012010,» Have you not read this Scripture : ‘ The stone the builders rejected was made the chief corner stone . ’,have not read,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The gram is a negative Perfect ('have not read'), which functions as a claim about the absence of the event in the subject's history.",DtExp
41013019,"» The tribulation in these days will be greater then there has ever been from the beginning of God’s creation until now , and never shall be .",has (ever) been [tribulation],20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The clause contains the frequency adverb 'ever', indicating repetition or distinct instances, thus instantiating the DtExp feature.",DtExp
41013023,» Be alert for I have told you all things beforehand .,have told,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The verb 'told' denotes communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer, thus instantiating DtExp.",DtExp
41014005a,» This ointment might have been sold for more than three hundred denarii . And the money could have been given to the poor . They scolded her . «,might have been sold,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,medium,"The gram 'might have been sold' suggests a possibility of the ointment being sold at some point, focusing on the occurrence of the event in the past, which aligns with the intuition of DtExp.",DtExp
41014005b,» This ointment might have been sold for more than three hundred denarii . And the money could have been given to the poor . They scolded her . «,could have been given,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,0,high,"The sentence does not contain explicit frequency adverbs, is not a negative perfect, and does not denote perception or communication focusing on the occurrence of an experience; it also does not denote a bounded activity or process where the focus is on having undergone the experience.",DtExp
41014009,"» Truly I tell you everywhere the good news is preached through out the whole world , that which this woman has done will be spoken of for a memorial of her . «",has done,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The clause focuses on the occurrence of the event ('has done') as part of the woman's life history, indicating that the action will be remembered, thus instantiating the DtExp feature.",DtExp
41014021a,» The Son of man goes even as it is written of him . Woe to that man through whom the Son of man is betrayed ! It would have been better if he had not been born . «,would have been better,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The gram expresses a hypothetical negative experience ('had not been born') in the subject's life history, fitting the criteria for DtExp.",DtExp
41014021b,» The Son of man goes even as it is written of him . Woe to that man through whom the Son of man is betrayed ! It would have been better if he had not been born . «,had not been born,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The gram 'had not been born' is a negative Perfect, which functions as a claim about the absence of the event in the subject's history.",DtExp
41014023,"He took a cup , and when he had given praise , he gave it to them and they all had a drink from it .",had given praise,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The gram 'had given praise' focuses on the occurrence of the event in the subject's history, aligning with the intuition and the 'bounded activity or process' condition in set_to_1_if.",DtExp
41014041,"He came a third time and said to them : » Sleep and take your rest . It is enough the hour has come . Look , the Son of man is betrayed into the hands of sinners !",has come,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,0,high,"The phrase 'the hour has come' introduces a current state of affairs, indicating that the time for something has arrived, rather than focusing on a past experience, thus not satisfying the criteria for DtExp.",DtExp
41014064,We have heard his words against God . What is your opinion ? They all said he should be put to death .,have heard,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The verb 'have heard' denotes perception where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer, thus instantiating the DtExp feature.",DtExp
41015014,"Pilate said : » Why , what evil has he done ? « But they cried out exceedingly , » Impale him ! «",has done (evil),20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The gram 'has done' functions as a claim about the absence of the event in the subject's history, focusing on the occurrence of an experience at least once, which aligns with the definition of DtExp.",DtExp
41015034,"At the ninth hour Jesus cried with a loud voice , saying : » Eloi , Eloi , lama sabachthani ? « Interpreted it means , » My God , my God , why have you forsaken me ? «",have foresaken,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The gram 'have forsaken' is a negative Perfect, which functions as a claim about the absence of the event in the subject's history, thus instantiating DtExp.",DtExp
41015046,"He bought a linen cloth , and taking him down , wound him in the linen cloth . Then he laid him in a tomb that had been cut out of a rock . He rolled a stone against the door of the tomb .",had been cut,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,0,high,"The phrase 'had been cut' describes a state of the tomb, indicating a resulting state rather than an experience in the subject's life history.",DtExp
41016002,They went to the tomb when the sun had risen . It was very early .,had risen,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,0,high,"The phrase 'had risen' describes a state of the sun being up at a specific time, setting the scene, and does not focus on the subject's experience or life history.",DtExp
41016006a,"He said to them : » Do not be amazed . Jesus the Nazarene , who has been impaled , is not here . He has risen . Behold , the place where they laid him !",has been impaled,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,0,high,"The phrase 'has been impaled' introduces a result state relevant for subsequent discourse (He has risen), thus it is classified as non-experiential (0) according to the edge case regarding narrative progression.",DtExp
41016006b,"He said to them : » Do not be amazed . Jesus the Nazarene , who has been impaled , is not here . He has risen . Behold , the place where they laid him !",has risen,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,0,high,The gram 'has risen' introduces a result state (he is no longer dead) rather than focusing on the experience of rising as a life-history entry.,DtExp
41016008,"They fled from the tomb , for trembling and astonishment had come on them . They said nothing to anyone for they were afraid .",had come on,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,0,high,"The phrase 'had come on them' introduces a resulting state of trembling and astonishment, rather than focusing on the experience of coming on as a life-history entry.",DtExp
41016010,"She told those who had been with him , for they mourned and wept .",had been (with),20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,0,high,"The phrase 'had been with him' describes a state of being together in the past, setting the scene for the subsequent mourning and weeping, thus it does not focus on a life history entry but rather a state relevant for subsequent discourse.",DtExp
41016011,When they heard that he was alive and she had seen him they did not believe it .,had seen,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The verb 'had seen' denotes perception where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer, indicating DtExp.",DtExp
41016014a,"Afterward he was revealed to the eleven as they sat at the table . He rebuked them for their unbelief and hardness of heart , because they did not believe those who had seen him after he had risen .",had seen,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The verb 'had seen' denotes perception where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",DtExp
41016014b,"Afterward he was revealed to the eleven as they sat at the table . He rebuked them for their unbelief and hardness of heart , because they did not believe those who had seen him after he had risen .",had risen,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The verb 'had risen' denotes a bounded activity where the focus is on having undergone the experience of rising, not on a persisting result, and it refers to a past experience.",DtExp
41016019,"After he had spoken to them the Lord Jesus , was received up into heaven , and sat down at the right hand of God .",had spoken,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,The gram 'had spoken' focuses on the occurrence of the event in the subject's history.,DtExp
42001001a,Many have attempted to write an orderly narrative about the things that have taken place .,have attempted,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The verb 'attempted' denotes a bounded activity or process where the focus is on having undergone the experience, not on a persisting result, thus instantiating the DtExp feature.",DtExp
42001001b,Many have attempted to write an orderly narrative about the things that have taken place .,have taken place,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,0,medium,"The phrase 'have taken place' does not contain explicit frequency adverbs, is not a negative perfect, and does not denote perception/communication or a bounded activity focusing on experience; it describes events that have occurred, but not necessarily as part of a subject's life history or experience.",DtExp
42001003,Most excellent Theophilus Greek : Theo philos : friend of God : I have accurately traced the course of all things from the beginning . Now it seems good to me to write this report to you .,have (accurately) traced,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The gram 'have accurately traced' focuses on the occurrence of the experience of tracing from the beginning, which functions as an entry in the subject's life history.",DtExp
42001013,"» Have no fear Zechariah , « said the angel , » for God has heard your prayer . Your wife Elisabeth will have a son and his name will be John .",has heard,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The verb 'has heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",DtExp
42001017,» He will go before God in the spirit and power of Elijah . He will turn the hearts of fathers to their children and wrongdoers to the way of righteousness . This will make ready a people whose hearts have been directed to Jehovah . «,have been directed (to Jehovah),20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,0,medium,"The phrase 'have been directed' describes a state of being oriented towards Jehovah, rather than a single experience or event in the subject's life history.",DtExp
42001019,"The angel answered : » I am Gabriel , whose place is before God . I have been sent to give you this good news .",have been sent,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,0,high,The gram 'have been sent' introduces a result state (being in a location to deliver news) rather than focusing on the experience of being sent as a life-history entry.,DtExp
42001020,» You will be without voice or language till the day when these things happen . Your lack of faith in what I say has caused this . «,has caused this,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,0,high,"The gram 'has caused this' introduces a result state, indicating a current state of affairs rather than a life-history entry, thus not instantiating the DtExp feature.",DtExp
42001025,She said : » This is the way God has dealt with me by taking away my reproach among men . «,has dealt with,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The verb 'has dealt with' denotes a bounded activity or process where the focus is on having undergone the experience, not on a persisting result.",DtExp
42001030,The angel said to Mary : » Do not fear for you have found favor with God .,have found favor,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The gram 'have found favor' focuses on the occurrence of an experience at least once, rather than on a resulting state or transfer, indicating an entry in the subject's life history.",DtExp
42001034,Mary asked the angel : » How is this to be for I have had no intercourse with a man ? «,have had no intercourse,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The gram 'have had no intercourse' is a negative Perfect, which functions as a claim about the absence of the event in the subject's history.",DtExp
42001036,» Your relative Elisabeth has also conceived a son even in her old age . This so-called barren woman is in her sixth month .,has conceived,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The verb 'has conceived' denotes a bounded activity where the focus is on having undergone the experience, not on a persisting result, indicating an entry in the subject's life history.",DtExp
42001048,» He has looked on the low position of his servant . All generations from now on will call me blessed .,has looked on,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The verb 'has looked on' denotes perception where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",DtExp
42001049,» He that is mighty has done great things to me . Holy is his name .,has done great things,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The gram 'has done great things' focuses on the occurrence of an experience at least once, fitting the intuition of an entry in the subject's life history.",DtExp
42001054,» He has helped Israel his servant that he might remember mercy .,has helped,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The verb 'has helped' focuses on the occurrence of an experience at least once, rather than on a resulting state or transfer, indicating that it is an entry in the subject's life history.",DtExp
42001068a,"» Blessed be Jehovah , the God of Israel . He has visited his people and brought them redemption .",has visited,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The verb 'has visited' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer, so the gram instantiates DtExp.",DtExp
42001068b,"» Blessed be Jehovah , the God of Israel . He has visited his people and brought them redemption .",[has] brought (redemption),20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The verb 'brought' denotes a bounded activity or process where the focus is on having undergone the experience, not on a persisting result, thus instantiating DtExp.",DtExp
42002015,"The angels went away from them into heaven . Then the shepherds said to one another , » Let us go to Bethlehem and see this thing that has happened , which God told us about . «",that has happened,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The gram 'that has happened' focuses on the occurrence of an event in the past, fitting the intuition of an entry in the subject's life history.",DtExp
42002017,As soon as they saw it they told what they had heard about the child .,had heard,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The verb 'heard' denotes perception where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",DtExp
42002020a,"The shepherds returned , glorifying and praising God for all the things that they had heard and seen .",had heard,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The verb 'heard' denotes perception where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer, so the gram instantiates DtExp.",DtExp
42002020b,"The shepherds returned , glorifying and praising God for all the things that they had heard and seen .",[had] seen,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The verb 'seen' denotes perception where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer, so the gram instantiates DtExp.",DtExp
42002030,» My eyes have seen your salvation .,have seen,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The verb 'see' denotes perception where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer, so the gram instantiates DtExp.",DtExp
42002037,She had been a widow eighty-four years . She never left the temple . She worshipped and fasted with supplications day and night .,had been a widow,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,The gram 'had been a widow' describes a state that is part of the subject's life history.,DtExp
42002039,"When they had accomplished all things that were according to the law of God they returned to Galilee , to their own city Nazareth .",had accomplished (all things),20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,0,high,"The accomplishment of all things sets the scene for their return to Galilee, indicating that the resulting state of the event is relevant for subsequent discourse, thus it is not experiential.",DtExp
42002048a,"When they saw him they were astonished . His mother said to him : » Son , why did you treat us this way ? Your father and I have searched for you and we have been worried . «",have searched,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The gram 'have searched' indicates an entry in the subject's life history, focusing on the occurrence of the search rather than a resulting state.",DtExp
42002048b,"When they saw him they were astonished . His mother said to him : » Son , why did you treat us this way ? Your father and I have searched for you and we have been worried . «",have been worried,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,0,high,"The phrase 'have been worried' describes a state of being that persists, rather than a single instance in the subject's life history, so it does not instantiate DtExp.",DtExp
42003019,John reproved Herod the tetrarch for all the evil things he had done for he took his brother Herodias’ wife .,had done (evil things),20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The gram 'had done' refers to a past action without emphasizing a resulting state, fitting the intuition of an event as part of the subject's life history.",DtExp
42004006,"Then the devil said : » I will give all this authority and glory to you , for it has been turned over to me . I may give it to whomever I will .",has been turned over,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,0,high,"The phrase 'has been turned over' introduces a current state of affairs, indicating a result state rather than a life-history entry, so the annotation is 0.",DtExp
42004013,When the devil had completed every temptation he departed from him for a season .,had completed (every temptation),20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The gram 'had completed' denotes a bounded activity where the focus is on having undergone the experience, not on a persisting result, thus instantiating the DtExp feature.",DtExp
42004018,"» The Spirit of Jehovah is upon me . He anointed me to preach good news to the poor . He has sent me to proclaim release to the captives , and recovering of sight to the blind . To set at liberty those who are bruised .",has sent,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The verb 'has sent' denotes a bounded activity where the focus is on having undergone the experience, not on a persisting result, thus instantiating the DtExp feature.",DtExp
42004034,"» What have we to do with you Jesus , you Nazarene ? Have you come to destroy us ? I know who you are . You are the Holy One of God ! «",have come,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,0,high,"The use of 'have come' introduces a current state of affairs, rather than focusing on a life-history entry.",DtExp
42004035,"Jesus rebuked him , saying : » Be quiet and come out of him . « When the demon had thrown him down in front of them , he came out of him without harming him .",had thrown (him) down,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,0,high,"The event 'had thrown him down' sets the scene for the next plot point ('he came out of him'), and the resulting state of the event is relevant for subsequent discourse, so it is classified as non-experiential.",DtExp
42005002,He saw two boats docked by the shore . The fishermen had gone away from them and were washing their nets .,had gone away,20260226T145743Z_60a55c14,gemini,gemini-2.0-flash-001,DtExp,1,high,"The gram 'had gone away' denotes a bounded activity where the focus is on having undergone the experience, not on a persisting result, indicating an entry in the subject's life history.",DtExp
