TokenID,FullText,Target,DtExp,CS,Reason,DtRes,CS,Reason,DtUniv,CS,Reason,DtDTAM,TLTS,CS,Reason,TLAspPfv,CS,Reason,TLMdIrr,CS,Reason,ClNegPol,CS,Reason,ClIntgv,CS,Reason,ClCntfcl,CS,Reason,VcPass,CS,Reason,ASTrns,CS,Reason,ASUnrg,CS,Reason,ASUncc,CS,Reason,AktState,CS,Reason,AktAct,CS,Reason,AktAcc,CS,Reason,AktAch,CS,Reason,AktSemel,CS,Reason,eng_gram,cmn_gram,deu_gram,jpn_gram,metadata
42024004,They were perplexed about what had happened . Two men stood by them in dazzling apparel .,had happened,1,--,"OR The verb ""happen"" describes a change of state, and the perplexity implies the result of that change is currently relevant, thus it is not experiential.",0,High," The phrase ""had happened"" describes an event in the past that caused perplexity, but it doesn't imply a current, lasting change of state for the subject ""what.""",0,High," The phrase ""had happened"" describes a completed event (Change of State) with focus on the resulting situation, not the duration of the action itself, thus it is not Universal.",0,1,High," The auxiliary ""had"" is overtly past, indicating a Past Perfect tense, which is a tense shift according to the diagnostics.",1,High," ""Had happened"" describes a completed event, a transition from one state to another, fitting the perfective aspect criteria.",0,High," The phrase ""had happened"" describes a past event that actually occurred, indicating a fact about the actual world, thus it is Realis.",0,High," The clause ""had happened"" is not under the scope of any negator; the sentence expresses a state of perplexity about an event, but does not negate the event itself.",1,High," ""Had happened"" describes an instantaneous transition from a state of non-occurrence to occurrence, fitting the definition of an Achievement.",0,High," The phrase ""had happened"" describes a past event that actually occurred and is not presented as a counterfactual scenario.",0,High," ""Had happened"" is not passive because ""happen"" is intransitive and does not take a direct object, thus it cannot be passivized; it's an active construction describing an event.",0,High," ""Had happened"" is intransitive, as it does not take a direct object; the clause describes an event occurring without acting upon anything.",0,High," ""Had happened"" describes a change of state happening to the subject (""what""), fitting the criteria for an unaccusative verb, not an unergative verb.",1,High," ""Happen"" describes existence or appearance of an event, and the subject ""what"" is non-volitional, fitting the criteria for an unaccusative verb.",0,High," ""Had happened"" describes an event that occurred, indicating a change of state and dynamism, thus not fitting the criteria for a stative Aktionsart.",0,--,"OR ""Had happened"" describes a dynamic process extending over time with no inherent endpoint, fitting the criteria for an activity.",0,High," ""Happen"" in this context describes an instantaneous event or achievement, lacking the gradual process or constructive element required for an accomplishment.",1,High," ""Had happened"" describes an instantaneous transition from a state of non-occurrence to occurrence, fitting the definition of an Achievement.",0,High," ""Had happened"" implies a process or unfolding of events leading to a state of perplexity, indicating duration and thus not a semelfactive event.","past, participle","yijing, le",n_a,,
42024006,» He is not here . He has arisen ! Remember how he spoke to you when he was yet in Galilee .,has arisen,0,High," ""Arisen"" describes a change of location and implies the subject is no longer in the previous state (dead), thus it is not experiential.",1,High," The verb ""has arisen"" describes a motion verb where the subject has moved to a destination (presumably Heaven) and remains there, indicating a lasting change of state.",0,High," The verb ""arisen"" describes a Change of State, focusing on the resulting condition (He is not here -> He has arisen), rather than the duration of the action itself.",0,0,High," The gram ""has arisen"" is a standard Present Perfect construction formed with the present auxiliary ""has"" and the past participle ""arisen,"" thus fitting the criteria for a 0.",1,High," ""Has arisen"" describes a transition or boundary event (rising from the dead), which the diagnostics indicate should be marked as perfective.",0,High," ""has arisen"" is a present perfect tense asserting a fact about the actual world, indicating a realized event.",0,High," The negation ""not"" applies to the verb ""is"" in the first clause, not to the target gram ""has arisen"" in the second clause.",1,High," ""Arisen"" describes an instantaneous transition from being dead to being alive, fitting the definition of an Achievement and resisting duration.",0,High," The phrase ""has arisen"" describes a real event that is asserted to have happened, not a counterfactual scenario.",0,High," ""has arisen"" is in the present perfect active voice, not passive, as the subject ""He"" is the agent performing the action of arising.",0,High," ""Has arisen"" is used intransitively; there is no direct object, and it does not represent a passive construction.",0,High," ""Arisen"" describes a change of state happening to the subject (""He""), fitting the criteria for an unaccusative verb, not an unergative one.",1,High," ""Arisen"" describes a change of location/state (appearing from a previous absence), and the subject ""He"" is not an agent controlling the event, thus fitting the unaccusative criteria.",0,High," ""Has arisen"" describes a change of state (from not arisen to arisen), indicating a dynamic event rather than a static situation.",0,High," ""Arisen"" implies a completed change of state, signifying an endpoint and thus not fitting the criteria for an activity.",0,--,"OR ""Arisen"" in this context implies a change of state (from dead to alive) that is instantaneous, fitting the definition of an Achievement rather than an Accomplishment.",1,High," ""Arisen"" describes an instantaneous transition from being dead to being alive, fitting the definition of an Achievement and resisting duration.",0,High," ""Has arisen"" implies a change of state from being dead to being alive, thus indicating an Achievement rather than a Semelfactive event.","present, participle",suo_de,"partizip, sein, werden, indikativ, prasens",,
42024018,The one named Cleopas answered him : » Do you travel alone in Jerusalem and not know the things that have happened there these days ? «,have happened,1,High," The verb ""happen"" describes a completed activity or process, and the question implies whether the traveler is aware of the events in Jerusalem, focusing on their knowledge rather than the current state resulting from those events.",0,High," The phrase ""have happened"" describes an event that occurred in the past, but the focus is on the occurrence of the event itself, not a resulting state; therefore, it is not resultative.",0,High," The phrase ""have happened"" refers to a specific event (or series of related events) that occurred recently, focusing on the completion of the event rather than its duration, thus not fitting the criteria for Universal.",0,0,High," The gram ""have happened"" is a standard Present Perfect construction formed with the present tense auxiliary ""have"" and the past participle ""happened,"" thus fitting the criteria for a 0.",1,High," ""Have happened"" describes a completed event, a transition or boundary that advances the narrative, fitting the perfective aspect criteria.",0,High," The phrase ""have happened"" describes an event that has actually occurred in the past, presented as a fact, thus it is Realis.",1,High," The target gram ""have happened"" is directly modified by ""not know,"" indicating that the speaker does not know about the events, thus placing the target gram under the scope of negation.",1,High," ""Have happened"" describes an instantaneous transition to a state of being known, fits with ""at [specific time]"" (e.g., ""It happened at noon""), resists ""stop"" (""stop happening"" is awkward), and has no inherent duration, thus fitting the criteria for an Achievement.",0,High," The phrase ""have happened"" refers to real events that occurred in Jerusalem recently, indicating an indicative/realis clause rather than a counterfactual one.",0,High," ""Have happened"" is in the active voice; the subject ""things"" is the agent, not the patient, of the action.",0,High," ""Have happened"" is used intransitively; there is no direct object, and the focus is on the activity of happening, not on something being acted upon.",0,High," ""Have happened"" describes a change of state happening to the subject ""things,"" making it an unaccusative verb, thus not an unergative verb.",1,High," The verb ""happen"" describes existence or appearance of events, fitting the criteria for an unaccusative verb.",0,High," ""Have happened"" describes an event that has occurred, indicating a change of state and thus a dynamic situation, making it Aktionsart: Non-State.",1,High," ""Have happened"" describes a dynamic process extending over time with no inherent endpoint, fitting the criteria for an activity.",0,High," ""Happen"" in this context signifies an instantaneous event or a series of instantaneous events (achievements) that have occurred, rather than a gradual process with a defined endpoint.",0,High," ""Have happened"" describes an event with duration, as it encompasses the period over ""these days,"" indicating it's not an instantaneous transition but rather a series of events unfolding over time.",0,High," ""Have happened"" implies a series of events occurring over a period (""these days""), indicating duration and thus not a semelfactive aspect.","present, participle",compound,"sein, partizip, indikativ, prasens",,
42024023,"» They did not find his body . They said that they had also seen a vision of angels , who said that he was alive .",had seen (a vision),1,High," The verb ""seen"" is a Verb of Perception, which directly triggers the Experiential feature according to the diagnostics.",0,High," The verb ""had seen"" describes an act of perception (seeing a vision) that does not result in a lexical change of state for the subject; it's an experience, not a lasting result.",0,High," The phrase ""had seen a vision"" describes a single, completed event (seeing a vision), not a state, activity, or habitual series that holds true over a period.",0,1,High," The auxiliary ""had"" is overtly past, indicating a past perfect tense, which triggers a value of 1 according to the diagnostics.",1,High," The verb ""had seen"" describes a completed action of seeing a vision, treating it as a single, bounded event in the past.",0,High," The phrase ""had seen a vision"" describes a past event that is presented as a reported fact, even if the vision itself is supernatural, thus it is not irrealis.",0,High," The negation ""did not"" applies to the verb ""find,"" not to the target gram ""had seen,"" which is in a separate clause.",0,High," ""Had seen a vision"" describes an experience with a duration, not an instantaneous transition, and is therefore not an Achievement.",0,High," The phrase ""had seen"" is used to indicate an event (seeing a vision) that occurred before another event (reporting it), functioning as a standard past perfect for anteriority in a narrative, not a counterfactual statement.",0,High," The target gram ""had seen"" is in the active voice, with ""they"" as the subject performing the action of seeing.",1,High," The verb ""had seen"" takes the direct object ""a vision,"" indicating a transitive usage.",0,High," The verb ""had seen"" is transitive, taking the direct object ""a vision,"" thus disqualifying it from being an unergative verb.",0,High," The verb ""see"" is transitive in this context, taking ""a vision"" as a direct object, thus disqualifying it from being unaccusative.",0,--,"OR The verb ""see"" describes a perception, and in this context, it refers to a past perception that resulted in a state of knowledge or belief, fitting the criteria for Aktionsart: State.",1,--,"OR ""Had seen a vision"" implies a completed event with a specific endpoint (the seeing of the vision), thus indicating an accomplishment rather than an activity.",0,High," Seeing a vision is more akin to an instantaneous cognitive event or achievement, rather than a gradual process with a defined endpoint.",0,High," ""Had seen a vision"" describes an experience with a duration, not an instantaneous transition, and is therefore not an Achievement.",0,High," The phrase ""had seen a vision"" implies a duration of experiencing the vision, rather than a punctual, instantaneous event.","past, participle",suo_de,"haben, partizip, konj2, prat",,
42024025,He said to them : » You are foolish men . You are slow of heart to believe in all that the prophets have spoken !,have spoken,1,High," The verb ""have spoken"" is a verb of communication, fitting the criteria for Experiential.",0,High," The phrase ""have spoken"" refers to a past activity of the prophets, not a current state resulting from that speaking.",0,--,"OR The phrase ""have spoken"" refers to a series of prophetic utterances that have occurred over a period of time, fitting the iterative series criterion for the Universal aspect.",0,0,High," The target gram ""have spoken"" is a standard Present Perfect construction formed with the present auxiliary ""have"" and the past participle ""spoken,"" thus not indicating a tense shift.",1,High," The verb ""spoken"" describes a completed action by the prophets, and the use of the perfect tense indicates a focus on the completed event of speaking, thus marking it as perfective.",0,High," The phrase ""have spoken"" is a present perfect tense used to describe a completed action in the past with relevance to the present, asserting a fact about what the prophets said, thus representing a realized event.",0,High," The clause ""have spoken"" is not directly modified by a negator, nor does it fall under the scope of a negative quantifier or adverb; the exclamation does not imply negation.",0,High," ""Have spoken"" implies a duration or a series of instances of speaking, rather than an instantaneous transition, and thus does not fit the criteria for an Achievement.",0,High," The phrase ""have spoken"" refers to what the prophets actually said, not a hypothetical or counterfactual statement.",0,High," The target gram ""have spoken"" is in the active voice, with ""the prophets"" being the agent performing the action of speaking.",0,High," The verb ""spoken"" is used intransitively here, as there is no overt direct object and the focus is on the activity of speaking itself, not on a specific thing spoken.",1,High," ""Have spoken"" is intransitive, and ""the prophets"" are volitional agents performing the activity of speaking, thus fitting the criteria for an unergative verb.",0,High," ""Have spoken"" is not unaccusative because it is not intransitive; it takes an implicit object (what the prophets have spoken), and it is not passive.",0,High," ""Have spoken"" is in the perfect aspect, indicating a completed action with relevance to the present, thus implying a dynamic event rather than a static state.",1,High," ""Have spoken"" describes a continuous process of the prophets speaking over time, fitting the criteria for an activity.",0,High," ""Have spoken"" in this context refers to the act of prophesying, which, while potentially involving a process, is presented here as a completed act of communication, more akin to an achievement than an accomplishment.",0,High," ""Have spoken"" implies a duration or a series of instances of speaking, rather than an instantaneous transition, and thus does not fit the criteria for an Achievement.",0,High," ""Have spoken"" implies a duration or a series of instances of speaking, rather than a single, instantaneous event, thus not fitting the semelfactive Aktionsart.","present, participle",n_a,"partizip, haben, indikativ, prasens",,
42024030,When he had sat down with them to eat he took the bread and blessed ; and breaking it he gave to them .,had sat down,0,High," The phrase ""had sat down"" describes a change of location and posture, and the subsequent actions are predicated on him being in that seated position, indicating a resultative state.",1,High," ""Had sat down"" describes a motion verb where the subject has moved to a destination (the table) and remains there at the reference time (when he took the bread).",0,High," The phrase ""had sat down"" describes a completed action of sitting, focusing on the resulting state rather than the duration of the sitting itself, thus not fitting the criteria for Universal.",0,1,High," The auxiliary ""had"" is overtly past, indicating a past perfect tense, which triggers a value of 1 according to the diagnostics.",0,High," The phrase ""had sat down"" describes a state of being seated, which is a homogeneous state with no clear boundary, and thus not perfective.",0,High," The phrase ""had sat down"" describes a completed action in the past, presented as a factual event within the narrative, indicating a realized situation rather than a hypothetical or potential one.",0,High," The clause ""he had sat down with them to eat"" does not contain any explicit negation, negative quantifiers, or negative adverbs, and the negation is not embedded in a subordinate clause.",0,High," ""Had sat down"" describes a state resulting from a prior action, implying duration and not an instantaneous transition, thus not fitting the Achievement Aktionsart.",0,High," The phrase ""had sat down"" describes a past action that occurred before another past action (""he took the bread""), indicating anteriority in a narrative, not a counterfactual scenario.",0,High," The target gram ""had sat down"" is in the active voice, with ""he"" as the agent performing the action of sitting.",0,High," ""Had sat down"" is used intransitively, as it does not take a direct object, indicating an intransitive usage.",0,High," ""Had sat down"" is intransitive, but describes a change of state or posture happening to the subject, rather than an action initiated by the subject, thus it is not unergative.",1,--,"OR ""Had sat down"" is not unaccusative because ""sat"" describes an action performed by the subject (he), indicating an agentive, unergative verb, not a change of state or location happening to the subject.",0,High," ""Had sat down"" describes an event leading to a state, implying a change and thus dynamism, further supported by the perfect aspect indicating a completed action.",0,High," ""Had sat down"" implies reaching a state of being seated, which is an achievement with a clear endpoint, thus not an activity.",0,High," ""Had sat down"" describes a punctual event of assuming a seated position, lacking the gradual process or constructive element characteristic of accomplishments.",1,--,"OR ""Had sat down"" describes a state resulting from a prior action, implying duration and not an instantaneous transition, thus not fitting the Achievement Aktionsart.",0,High," ""Had sat down"" describes a state or activity leading up to the eating event, implying duration and not a punctual, atelic action.","past, participle",le,"prat, indikativ",,
42024034,"» The Lord has risen indeed , « they said , » and he appeared to Simon . «",has risen,0,High," ""Has risen"" describes a change of location/state (from dead to alive and potentially ascended), and the context implies he is no longer in the tomb, thus it is not experiential.",1,High," The verb ""has risen"" describes a motion verb where the subject (The Lord) has moved to a destination (risen from the dead) and remains in that state at the reference time, fitting the definition of Resultative.",0,High," The phrase ""has risen"" describes a completed, punctual event (a change of state) rather than a state or activity that holds true over a period of time.",0,0,High," The gram ""has risen"" is a standard Present Perfect construction formed with the present auxiliary ""has"" and the past participle ""risen"".",1,High," ""Has risen"" describes a transition or boundary event (rising from the dead), making it perfective.",0,High," The phrase ""has risen"" asserts a fact about the actual world, indicating a realized event, and thus is not irrealis.",0,High," The clause ""has risen"" is a positive assertion, not under the scope of any negation.",1,High," ""Has risen"" describes an instantaneous transition from death to resurrection, fitting the definition of an Achievement.",0,High," The phrase ""has risen indeed"" describes a real event that is asserted to have happened, not a counterfactual scenario.",0,High," ""has risen"" is in the active voice; the Lord (subject) is the agent performing the action of rising.",0,High," ""Has risen"" is used intransitively; there is no direct object, and it does not describe a passive construction.",0,High," ""Has risen"" describes a change of state happening to the subject (""The Lord""), making it an unaccusative verb, not an unergative verb.",1,High," ""Has risen"" describes a change of location/state (from dead to alive and potentially ascending), and the subject ""Lord"" is undergoing this change, fitting the unaccusative criteria.",0,High," ""Has risen"" describes a change of state (from not risen to risen), indicating a dynamic event rather than a static situation.",0,High," ""Has risen"" implies a completed action with a specific endpoint (rising), thus it is not an activity but an achievement.",0,--,"OR ""Has risen"" describes a gradual physical change from death to life, fitting the 'Gradual Physical Change' criterion and implying a process with a terminal point.",1,High," ""Has risen"" describes an instantaneous transition from death to resurrection, fitting the definition of an Achievement.",0,High," ""Has risen"" implies a change of state from not risen to risen, indicating an Achievement rather than a Semelfactive event.","present, participle",guo,"sein, partizip, werden, indikativ, prasens",,
43001018,No man has ever seen God . The only begotten God-like one who is closest to the Father in the bosom of the Father tells us about him .,has seen,1,High," The verb ""seen"" is a Verb of Perception, which, according to the diagnostics, indicates an Experiential reading.",0,High," The verb ""has seen"" describes an act of perception (""see"") that does not result in a lexical change of state for the subject (""No man"").",0,High," The event ""has seen"" is punctual and experiential, occurring a specific number of times (zero times), rather than indicating a continuous state or habitual action.",0,0,High," The gram ""has seen"" is a standard Present Perfect construction formed with the present auxiliary ""has"" and the past participle ""seen.""",1,High," The verb ""seen"" describes a completed action with a clear boundary, fitting the perfective aspect criteria, even though the result of not seeing continues.",0,High," The phrase ""has seen"" asserts a fact about the actual world, specifically that no man has ever seen God, which aligns with the criteria for Realis.",1,High," The subject ""No man"" is a negative quantifier in a core argument position, triggering clausal negation of ""has seen.""",0,High," ""Has seen"" implies a duration of seeing, not an instantaneous transition, and thus does not fit the criteria for an Achievement.",0,High," The phrase ""has seen"" describes a real, factual state of affairs (or lack thereof) in the world, not a hypothetical or counterfactual one.",0,High," The subject ""man"" is the agent performing the action of seeing, indicating active voice.",1,High," ""has seen"" has an overt direct object ""God"", indicating a transitive usage.",0,High," The verb ""has seen"" is transitive, taking ""God"" as a direct object, thus disqualifying it from being an unergative verb.",0,High," ""has seen"" is a transitive verb phrase with ""God"" as its direct object, thus not unaccusative.",0,High," Although ""see"" can be stative, the perfect construction ""has seen"" implies a completed event or experience, making it dynamic rather than a static state.",0,High," ""Has seen"" implies a completed action with a specific endpoint (the act of seeing), making it incompatible with the continuous, unbounded nature of an activity.",0,High," ""See"" in this context is an achievement; it's about having a visual experience, not a gradual process with a terminal point.",1,--,"OR ""Has seen"" implies a duration of observation and experience, not an instantaneous transition, thus failing the criteria for an Achievement.",0,High," ""Has seen"" implies a duration of experience, not a punctual event, and thus does not fit the definition of a semelfactive verb.","present, participle","le, compound","partizip, haben, indikativ, prasens",,
43001034a,"» I have seen , and have borne witness that this is the Son of God . «",have seen,1,High," The verb ""seen"" is a Verb of Perception, which directly triggers the Experiential feature according to the diagnostics.",0,High," The verb ""have seen"" describes an act of perception that does not result in a lexical change of state in the subject; it's about the experience of seeing, not a resulting state.",0,High," The phrase ""have seen"" in this context refers to a single, witnessed event, not a continuous state or habitual action, thus it does not fit the criteria for Universal.",0,0,High," The gram ""have seen"" is a standard Present Perfect construction formed with the present auxiliary ""have"" and the past participle ""seen,"" thus not representing a tense shift.",1,High," The verb ""see"" is a dynamic verb, and the use of ""have seen"" with simple perfect morphology indicates a completed action, fitting the definition of perfective aspect.",0,High," The phrase ""have seen"" asserts a fact about the speaker's past experience, indicating a realized event in the actual world.",0,High," The clause ""I have seen"" is a positive assertion, as there is no negation present that scopes over the eventuality of seeing.",0,High," While ""see"" can sometimes be an achievement, in this context, ""have seen"" implies a state resulting from a past event, suggesting a duration and not an instantaneous transition.",0,High," The phrase ""have seen"" describes a real event that the speaker claims to have witnessed, indicating an indicative/realis clause rather than a counterfactual one.",0,High," The target gram ""have seen"" is in the active voice, where the subject ""I"" is the agent performing the action of seeing.",1,High," The verb ""seen"" has an overt direct object implied by the subsequent clause ""that this is the Son of God,"" indicating a transitive usage.",0,High," The verb ""seen"" is transitive in this context because it implies a direct object (something that was seen), even if the object is not explicitly stated.",0,High," The verb ""see"" is transitive, as it takes a direct object (even if implied), and therefore cannot be unaccusative.",0,--,"OR ""Have seen"" describes a perception or mental state resulting from a past event, fitting the criteria for Aktionsart: State.",0,--,"OR ""Have seen"" describes a continuous process of seeing, extending over time without a specific endpoint, and is compatible with ""for X time"" adverbials (e.g., ""I have seen for many years"").",0,High," ""See"" in this context implies a moment of realization or witnessing, fitting the Achievement category rather than a gradual process with a terminal point.",1,--,"OR While ""see"" can sometimes be an achievement, in this context, ""have seen"" implies a state of having witnessed something, suggesting duration and experience rather than an instantaneous transition.",0,High," The verb ""see"" in the perfect tense ""have seen"" implies a duration or a state resulting from the seeing, rather than a single, instantaneous event, thus not fitting the semelfactive Aktionsart.","present, participle",nullmarked,"partizip, haben, indikativ, prasens",,
43001034b,"» I have seen , and have borne witness that this is the Son of God . «",have borne witness,1,High," ""Have borne witness"" is a verb of communication, fitting the criteria for Experiential.",0,High," The phrase ""have borne witness"" describes an act of witnessing, which is an activity of perception and communication, and the focus is on the past interaction rather than a resulting state.",0,--,"OR The phrase ""have borne witness"" implies a continuous state of having testified, starting in the past and continuing to the present, fitting the definition of Universal.",0,0,High," The gram ""have borne witness"" is a standard Present Perfect construction formed with the present auxiliary ""have"" and a past participle, thus not tense-shifted.",1,High," The phrase ""have borne witness"" describes a completed action of providing testimony, marking a transition or boundary and advancing the narrative, thus fitting the perfective aspect.",0,High," The phrase ""have borne witness"" asserts a fact about a past event that the speaker claims to have experienced, indicating a realized action in the actual world.",0,High," The clause ""have borne witness"" is not directly modified by a negator, nor does it fall under the scope of a negative quantifier or adverb; it's a positive assertion.",0,High," ""Bear witness"" implies a sustained activity of attesting to something, indicating duration and thus not fitting the instantaneous nature of an Achievement.",0,High," The phrase ""have borne witness"" describes a real event that the speaker claims to have experienced, indicating an indicative/realis clause rather than a counterfactual one.",0,High," The target gram ""have borne witness"" is in the active voice, as the subject ""I"" is the agent performing the action of bearing witness.",0,--,"OR ""have borne witness"" functions transitively, taking ""that this is the Son of God"" as its direct object, fulfilling the overt object condition.",1,High," ""have borne witness"" is an intransitive verb phrase where the subject is a volitional agent performing an activity (bearing witness) without targeting an object, fitting the criteria for an unergative verb.",0,High," ""have borne witness"" is not unaccusative because ""bear witness"" is an activity performed by an agent (the subject), making it unergative rather than unaccusative.",0,High," ""Have borne witness"" describes an activity of testifying or attesting to something, indicating a dynamic action rather than a static state.",1,High," ""Have borne witness"" describes a continuous process of attesting to something, fitting the criteria of an activity that extends over time without a specific endpoint.",0,--,"OR ""Bear witness"" implies a constructive process of accumulating and presenting evidence, fitting the 'Constructive Process with a defined GOAL or PRODUCT' criterion, and it can be seen as a gradual unfolding of testimony.",0,High," ""Bear witness"" implies a sustained activity of attesting to something, indicating duration and thus not fitting the instantaneous nature of an Achievement.",0,High," ""Have borne witness"" implies a sustained act of witnessing, not a single, instantaneous event, thus it is not semelfactive.","present, participle","le, compound","partizip, haben, indikativ, prasens",,
43001041,He found his brother Simon first . He said to him : » We have found the Messiah Christ . «,have found,0,--,"OR The verb ""found"" is a verb of perception/discovery, and the clause does not describe a current state or change of location, thus fitting the Experiential diagnostic.",1,High," The verb ""have found"" describes a change of possession of information (knowledge of the Messiah's identity), and the speaker currently possesses that knowledge.",0,High," The phrase ""have found"" describes a completed action with a focus on the result of finding, rather than a continuous state or habitual series.",0,0,High," The gram ""have found"" is a standard Present Perfect construction with the present auxiliary ""have"" and a past participle, thus not tense-shifted.",1,High," The verb ""find"" describes a change of state (from not knowing to knowing), and the use of the perfect tense ""have found"" presents this transition as a completed event, thus perfective.",0,High," The phrase ""have found"" is in the present perfect tense and describes a completed action in the past with relevance to the present, asserting a fact about the actual world.",0,High," The clause ""We have found the Messiah Christ"" is a positive assertion, and there is no negation present that scopes over the target gram.",1,High," ""Have found"" describes an instantaneous transition to the state of knowing the Messiah's identity, fitting the definition of an Achievement.",0,High," The phrase ""have found"" describes a real event that actually happened, as they are reporting a discovery, not a hypothetical or counterfactual situation.",0,High," The target gram ""have found"" is in the active voice, where the subject ""We"" is the agent performing the action of finding.",1,High," ""have found"" takes the direct object ""the Messiah Christ,"" fulfilling the requirement for a transitive verb.",0,High," The verb ""have found"" is transitive, taking the direct object ""his brother Simon"" in the first sentence and ""the Messiah Christ"" in the second sentence, thus disqualifying it as an unergative verb.",0,High," ""have found"" is transitive, as it takes the direct object ""his brother Simon"" or ""the Messiah Christ,"" thus disqualifying it from being unaccusative.",0,High," ""Have found"" in this context describes an achievement, a completed event of locating someone, indicating a change of state from not knowing to knowing their location, thus it is not a static state.",0,High," ""Have found"" implies a specific endpoint (the act of finding), making it an accomplishment rather than an activity.",0,High," ""Found"" in this context represents an achievement, a punctual event of discovery, rather than a gradual process leading to a defined goal.",1,High," ""Have found"" describes an instantaneous transition to a state of knowing, fitting the definition of an Achievement and aligning with the example ""He has found the key.""",0,High," ""Have found"" in this context implies a completed action resulting in a new state of knowing the Messiah, thus indicating an Achievement rather than a Semelfactive event.","present, participle","yijing, le, compound","indikativ, partizip, prasens, haben",,
43001045,"Philip found Nathanael , and said to him : » We have found the person Moses and the prophets wrote about in the Law and God’s word . It is Jesus of Nazareth , the son of Joseph . «",have found,0,--,"OR The verb ""found"" in this context is similar to a verb of perception or communication, indicating an event that has occurred in the subject's history, fitting the Experiential diagnostic.",1,High," The act of finding has resulted in a change of state; they are now in possession of the knowledge of who Jesus is, and this knowledge persists at the time of speaking.",0,High," The focus is on the completion of the single event of finding someone, not the duration of the action, and it answers the question ""What happened?"".",0,0,High," The gram ""have found"" is a standard Present Perfect construction formed with the present tense auxiliary ""have"" and the past participle ""found,"" thus not indicating a tense shift.",1,High," The verb ""find"" describes a change of state (from not knowing to knowing), and the use of ""have found"" presents this transition as a completed event, fitting the perfective aspect.",0,High," The phrase ""have found"" expresses a completed action in the past that has relevance to the present, asserting a fact about the actual world.",0,High," The clause ""We have found the person..."" is a positive assertion, and there is no negation present that scopes over the target gram.",1,High," ""Have found"" describes an instantaneous transition to a state of knowing, fits the 'at [specific time]' test (e.g., ""We found him at that moment""), resists 'stop' (""We stopped finding him"" is nonsensical), and has no inherent duration, thus fitting the criteria for an Achievement.",0,High," The phrase ""have found"" describes a real event that the speakers believe to have happened, not a counterfactual situation.",0,High," The subject ""We"" performs the action of ""found,"" indicating active voice, not passive.",1,High," ""have found"" takes the direct object ""the person Moses and the prophets wrote about,"" indicating a transitive usage.",0,High," The verb ""have found"" is transitive, taking ""Nathanael"" and ""the person Moses and the prophets wrote about"" as direct objects, thus disqualifying it as an unergative verb.",0,High," The verb ""find"" is transitive in this sentence, taking ""the person Moses and the prophets wrote about"" as its direct object, thus disqualifying it from being unaccusative.",0,High," ""Have found"" describes an achievement, a completed event of locating someone, indicating a change of state from not knowing to knowing their location, thus it is dynamic.",0,High," ""Have found"" implies a specific endpoint (the act of finding being completed), making it an accomplishment rather than an activity.",0,High," ""Have found"" in this context represents an achievement, a punctual event of discovery, rather than a gradual process with a terminal point.",1,High," ""Have found"" describes an instantaneous transition to a state of knowing, fits the 'at [specific time]' test (e.g., ""We found him at that moment""), resists 'stop' (""We stopped finding him"" is nonsensical), and has no inherent duration, thus fitting the criteria for an Achievement.",0,High," ""Have found"" implies a change of state (from not knowing to knowing) and thus is not a semelfactive event.","present, participle",meiyou,"indikativ, partizip, prasens, haben",,
43002004,Jesus said to her : » Woman what have I to do with you ? My hour has not arrived . «,has not arrived,0,High," The verb ""arrive"" is a motion verb, and the implication is that the ""hour"" is not yet present, indicating a change of location that has not yet occurred.",0,High," The phrase ""has not arrived"" describes a negative event (the hour not arriving), and the absence of an event cannot cause a change of state.",1,--,"OR The phrase ""has not arrived"" describes a future punctual event (the arrival of ""My hour"") that has not yet occurred, focusing on the completion of the event rather than its duration.",0,0,High," The gram ""has not arrived"" is a standard Present Perfect construction formed with ""has"" + participle, fitting the criteria for a 0.",0,--,"OR The phrase ""has not arrived"" describes a transition or boundary (the arrival of the hour), making it perfective according to the diagnostics.",0,High," The phrase ""has not arrived"" describes a state of affairs in the actual world, specifically that a certain ""hour"" has not yet occurred, thus it is not irrealis.",1,High," The particle 'not' directly modifies the auxiliary 'has' of the target gram 'has arrived', indicating negative polarity.",1,High," ""Has not arrived"" describes an instantaneous transition of reaching a destination, fits the 'at [specific time]' test (e.g., ""My hour has not arrived yet""), and resists 'stop' (you can't ""stop arriving"").",0,High," The phrase ""has not arrived"" refers to a future event that is yet to happen, not a past event that didn't happen, so it's not counterfactual.",0,High," The target gram ""has not arrived"" is in the active voice, as the subject ""My hour"" is the agent performing the action of arriving, not being acted upon.",0,High," The verb ""arrive"" in ""has not arrived"" is used intransitively, meaning it does not take a direct object, thus it is not transitive.",0,High," ""Arrive"" describes a change of state happening to the subject ""My hour,"" making it unaccusative rather than unergative.",1,High," The verb ""arrive"" describes a change of location, fitting the criteria for an unaccusative verb.",0,High," ""Has not arrived"" describes a change of state (from not being here to being here), indicating a dynamic event rather than a static situation.",0,High," ""Has not arrived"" implies a specific endpoint (the arrival) and is therefore not an activity.",0,High," ""Arrive"" signifies an instantaneous change of state (Achievement), fitting the 'Achievement' category and failing the 'in X time' test.",1,High," ""Has not arrived"" describes an instantaneous transition of reaching a destination or point in time, aligning with the definition of an Achievement.",0,High," ""Has not arrived"" describes an event that, when completed, will result in a change of state (the arrival), thus it is not a semelfactive event.","present, participle",le,"sein, partizip, indikativ, prasens",,
